Timestamp: 866.9095, Drone Position: (-355.24, 45.00, -107.38), Speed: 0.14009, Camera Position: (-103.09, 1.74, -107.32), Camera Rotation: (359.99, 262.40, 356.97), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
Timestamp: 866.9234, Drone Position: (-355.23, 45.00, -107.38), Speed: 0.2094315, Camera Position: (-103.09, 1.74, -107.31), Camera Rotation: (359.96, 262.61, 356.98), Slider Value: 50, Phase: MoveToInitial, Scenario: 1
Timestamp: 866.9373, Drone Position: (-355.23, 45.00, -107.38), Speed: 0.2785785, Camera Position: (-103.09, 1.74, -107.31), Camera Rotation: (359.93, 262.85, 356.96), Slider Value: 50, Phase: MoveToInitial, Scenario: 1
Timestamp: 866.9511, Drone Position: (-355.22, 45.00, -107.38), Speed: 0.3478995, Camera Position: (-103.09, 1.74, -107.31), Camera Rotation: (359.88, 263.10, 356.91), Slider Value: 50, Phase: MoveToInitial, Scenario: 1
Timestamp: 866.9656, Drone Position: (-355.22, 45.00, -107.38), Speed: 0.420115, Camera Position: (-103.09, 1.74, -107.31), Camera Rotation: (359.83, 263.37, 356.86), Slider Value: 50, Phase: MoveToInitial, Scenario: 1
Timestamp: 866.9795, Drone Position: (-355.21, 45.00, -107.38), Speed: 0.489938, Camera Position: (-103.09, 1.74, -107.31), Camera Rotation: (359.80, 263.63, 356.82), Slider Value: 50, Phase: MoveToInitial, Scenario: 1
Timestamp: 866.9932, Drone Position: (-355.20, 45.00, -107.38), Speed: 0.558263, Camera Position: (-103.09, 1.74, -107.31), Camera Rotation: (359.80, 263.90, 356.80), Slider Value: 50, Phase: MoveToInitial, Scenario: 1
Timestamp: 867.0072, Drone Position: (-355.20, 45.00, -107.38), Speed: 0.6282885, Camera Position: (-103.08, 1.74, -107.30), Camera Rotation: (359.81, 264.18, 356.78), Slider Value: 50, Phase: MoveToInitial, Scenario: 1
Timestamp: 867.0209, Drone Position: (-355.19, 45.00, -107.38), Speed: 0.6968205, Camera Position: (-103.08, 1.74, -107.30), Camera Rotation: (359.82, 264.47, 356.77), Slider Value: 51, Phase: MoveToInitial, Scenario: 1
Timestamp: 867.0351, Drone Position: (-355.17, 45.00, -107.38), Speed: 0.7677955, Camera Position: (-103.08, 1.74, -107.30), Camera Rotation: (359.83, 264.75, 356.75), Slider Value: 51, Phase: MoveToInitial, Scenario: 1
Timestamp: 867.0492, Drone Position: (-355.16, 45.00, -107.38), Speed: 0.8384345, Camera Position: (-103.08, 1.74, -107.30), Camera Rotation: (359.84, 265.04, 356.74), Slider Value: 51, Phase: MoveToInitial, Scenario: 1
Timestamp: 867.0634, Drone Position: (-355.15, 45.00, -107.38), Speed: 0.9092825, Camera Position: (-103.08, 1.73, -107.30), Camera Rotation: (359.87, 265.30, 356.77), Slider Value: 51, Phase: MoveToInitial, Scenario: 1
Timestamp: 867.0766, Drone Position: (-355.14, 45.00, -107.38), Speed: 0.975396, Camera Position: (-103.08, 1.73, -107.30), Camera Rotation: (359.85, 265.54, 356.75), Slider Value: 51, Phase: MoveToInitial, Scenario: 1
Timestamp: 867.0903, Drone Position: (-355.12, 45.00, -107.38), Speed: 1.044052, Camera Position: (-103.08, 1.74, -107.30), Camera Rotation: (359.80, 265.76, 356.73), Slider Value: 51, Phase: MoveToInitial, Scenario: 1
Timestamp: 867.1042, Drone Position: (-355.11, 45.00, -107.38), Speed: 1.113693, Camera Position: (-103.08, 1.74, -107.29), Camera Rotation: (359.75, 266.00, 356.68), Slider Value: 51, Phase: MoveToInitial, Scenario: 1
Timestamp: 867.1183, Drone Position: (-355.09, 45.00, -107.38), Speed: 1.183721, Camera Position: (-103.08, 1.74, -107.29), Camera Rotation: (359.71, 266.23, 356.63), Slider Value: 50, Phase: MoveToInitial, Scenario: 1
Timestamp: 867.1323, Drone Position: (-355.07, 45.00, -107.38), Speed: 1.25366, Camera Position: (-103.08, 1.74, -107.29), Camera Rotation: (359.67, 266.45, 356.62), Slider Value: 50, Phase: MoveToInitial, Scenario: 1
Timestamp: 867.1461, Drone Position: (-355.05, 45.00, -107.38), Speed: 1.323045, Camera Position: (-103.08, 1.74, -107.29), Camera Rotation: (359.64, 266.66, 356.62), Slider Value: 50, Phase: MoveToInitial, Scenario: 1
Timestamp: 867.1602, Drone Position: (-355.04, 45.00, -107.38), Speed: 1.393553, Camera Position: (-103.08, 1.74, -107.29), Camera Rotation: (359.62, 266.86, 356.61), Slider Value: 50, Phase: MoveToInitial, Scenario: 1
