Timestamp: 1003.875, Drone Position: (-355.24, 45.00, -107.38), Speed: 0.139655, Camera Position: (-103.07, 1.74, -107.40), Camera Rotation: (359.36, 280.03, 354.79), Slider Value: 49, Phase: MoveToInitial, Scenario: 2
Timestamp: 1003.889, Drone Position: (-355.23, 45.00, -107.38), Speed: 0.209958, Camera Position: (-103.07, 1.74, -107.40), Camera Rotation: (359.46, 280.25, 354.82), Slider Value: 49, Phase: MoveToInitial, Scenario: 2
Timestamp: 1003.903, Drone Position: (-355.23, 45.00, -107.38), Speed: 0.279941, Camera Position: (-103.07, 1.74, -107.40), Camera Rotation: (359.47, 280.41, 354.85), Slider Value: 49, Phase: MoveToInitial, Scenario: 2
Timestamp: 1003.917, Drone Position: (-355.22, 45.00, -107.38), Speed: 0.3507415, Camera Position: (-103.07, 1.74, -107.40), Camera Rotation: (359.45, 280.58, 354.90), Slider Value: 49, Phase: MoveToInitial, Scenario: 2
Timestamp: 1003.932, Drone Position: (-355.22, 45.00, -107.38), Speed: 0.422491, Camera Position: (-103.07, 1.74, -107.40), Camera Rotation: (359.38, 280.70, 354.96), Slider Value: 49, Phase: MoveToInitial, Scenario: 2
Timestamp: 1003.945, Drone Position: (-355.21, 45.00, -107.38), Speed: 0.4875725, Camera Position: (-103.07, 1.74, -107.40), Camera Rotation: (359.31, 280.80, 355.04), Slider Value: 49, Phase: MoveToInitial, Scenario: 2
Timestamp: 1003.959, Drone Position: (-355.20, 45.00, -107.38), Speed: 0.5587715, Camera Position: (-103.07, 1.74, -107.40), Camera Rotation: (359.27, 280.92, 355.12), Slider Value: 49, Phase: MoveToInitial, Scenario: 2
Timestamp: 1003.973, Drone Position: (-355.20, 45.00, -107.38), Speed: 0.6293785, Camera Position: (-103.07, 1.74, -107.40), Camera Rotation: (359.22, 280.99, 355.23), Slider Value: 49, Phase: MoveToInitial, Scenario: 2
Timestamp: 1003.986, Drone Position: (-355.19, 45.00, -107.38), Speed: 0.69721, Camera Position: (-103.07, 1.74, -107.40), Camera Rotation: (359.16, 281.05, 355.34), Slider Value: 49, Phase: MoveToInitial, Scenario: 2
Timestamp: 1004, Drone Position: (-355.17, 45.00, -107.38), Speed: 0.7662965, Camera Position: (-103.07, 1.74, -107.40), Camera Rotation: (359.09, 281.11, 355.45), Slider Value: 49, Phase: MoveToInitial, Scenario: 2
Timestamp: 1004.014, Drone Position: (-355.16, 45.00, -107.38), Speed: 0.836179, Camera Position: (-103.07, 1.74, -107.40), Camera Rotation: (359.00, 281.15, 355.55), Slider Value: 49, Phase: MoveToInitial, Scenario: 2
Timestamp: 1004.028, Drone Position: (-355.15, 45.00, -107.38), Speed: 0.9050715, Camera Position: (-103.07, 1.74, -107.40), Camera Rotation: (358.92, 281.19, 355.63), Slider Value: 49, Phase: MoveToInitial, Scenario: 2
Timestamp: 1004.042, Drone Position: (-355.14, 45.00, -107.38), Speed: 0.9743985, Camera Position: (-103.06, 1.74, -107.40), Camera Rotation: (358.83, 281.24, 355.68), Slider Value: 49, Phase: MoveToInitial, Scenario: 2
Timestamp: 1004.056, Drone Position: (-355.12, 45.00, -107.38), Speed: 1.045298, Camera Position: (-103.06, 1.74, -107.40), Camera Rotation: (358.74, 281.31, 355.74), Slider Value: 49, Phase: MoveToInitial, Scenario: 2
Timestamp: 1004.07, Drone Position: (-355.11, 45.00, -107.38), Speed: 1.114393, Camera Position: (-103.06, 1.74, -107.40), Camera Rotation: (358.66, 281.41, 355.79), Slider Value: 49, Phase: MoveToInitial, Scenario: 2
Timestamp: 1004.084, Drone Position: (-355.09, 45.00, -107.38), Speed: 1.183511, Camera Position: (-103.06, 1.74, -107.40), Camera Rotation: (358.61, 281.50, 355.83), Slider Value: 49, Phase: MoveToInitial, Scenario: 2
Timestamp: 1004.098, Drone Position: (-355.07, 45.00, -107.38), Speed: 1.253396, Camera Position: (-103.06, 1.74, -107.40), Camera Rotation: (358.57, 281.58, 355.85), Slider Value: 49, Phase: MoveToInitial, Scenario: 2
Timestamp: 1004.112, Drone Position: (-355.05, 45.00, -107.38), Speed: 1.322729, Camera Position: (-103.06, 1.74, -107.40), Camera Rotation: (358.57, 281.64, 355.86), Slider Value: 49, Phase: MoveToInitial, Scenario: 2
Timestamp: 1004.126, Drone Position: (-355.04, 45.00, -107.38), Speed: 1.39345, Camera Position: (-103.06, 1.74, -107.40), Camera Rotation: (358.57, 281.68, 355.88), Slider Value: 49, Phase: MoveToInitial, Scenario: 2
Timestamp: 1004.14, Drone Position: (-355.01, 45.00, -107.38), Speed: 1.462471, Camera Position: (-103.06, 1.74, -107.39), Camera Rotation: (358.58, 281.68, 355.89), Slider Value: 49, Phase: MoveToInitial, Scenario: 2
Timestamp: 1004.153, Drone Position: (-354.99, 45.00, -107.38), Speed: 1.531464, Camera Position: (-103.06, 1.74, -107.39), Camera Rotation: (358.59, 281.68, 355.90), Slider Value: 49, Phase: MoveToInitial, Scenario: 2
Timestamp: 1004.168, Drone Position: (-354.97, 45.00, -107.38), Speed: 1.603032, Camera Position: (-103.07, 1.74, -107.39), Camera Rotation: (358.59, 281.63, 355.91), Slider Value: 49, Phase: MoveToInitial, Scenario: 2
Timestamp: 1004.182, Drone Position: (-354.95, 45.00, -107.38), Speed: 1.673756, Camera Position: (-103.07, 1.74, -107.39), Camera Rotation: (358.61, 281.56, 355.92), Slider Value: 49, Phase: MoveToInitial, Scenario: 2
Timestamp: 1004.195, Drone Position: (-354.92, 45.00, -107.38), Speed: 1.740768, Camera Position: (-103.07, 1.74, -107.39), Camera Rotation: (358.65, 281.44, 355.98), Slider Value: 49, Phase: MoveToInitial, Scenario: 2
Timestamp: 1004.209, Drone Position: (-354.90, 45.00, -107.38), Speed: 1.810602, Camera Position: (-103.07, 1.74, -107.39), Camera Rotation: (358.68, 281.28, 356.04), Slider Value: 49, Phase: MoveToInitial, Scenario: 2
Timestamp: 1004.223, Drone Position: (-354.87, 45.00, -107.38), Speed: 1.881097, Camera Position: (-103.07, 1.74, -107.40), Camera Rotation: (358.73, 281.08, 356.10), Slider Value: 49, Phase: MoveToInitial, Scenario: 2
Timestamp: 1004.237, Drone Position: (-354.85, 45.00, -107.38), Speed: 1.949264, Camera Position: (-103.07, 1.74, -107.40), Camera Rotation: (358.82, 280.83, 356.17), Slider Value: 49, Phase: MoveToInitial, Scenario: 2
Timestamp: 1004.251, Drone Position: (-354.82, 45.00, -107.38), Speed: 2.01927, Camera Position: (-103.07, 1.74, -107.40), Camera Rotation: (358.90, 280.53, 356.23), Slider Value: 49, Phase: MoveToInitial, Scenario: 2
Timestamp: 1004.265, Drone Position: (-354.79, 45.00, -107.38), Speed: 2.089296, Camera Position: (-103.07, 1.74, -107.40), Camera Rotation: (358.99, 280.21, 356.27), Slider Value: 49, Phase: MoveToInitial, Scenario: 2
Timestamp: 1004.279, Drone Position: (-354.76, 45.00, -107.38), Speed: 2.157915, Camera Position: (-103.07, 1.74, -107.40), Camera Rotation: (359.11, 279.82, 356.33), Slider Value: 49, Phase: MoveToInitial, Scenario: 2
Timestamp: 1004.293, Drone Position: (-354.73, 45.00, -107.38), Speed: 2.227736, Camera Position: (-103.07, 1.74, -107.40), Camera Rotation: (359.26, 279.37, 356.42), Slider Value: 49, Phase: MoveToInitial, Scenario: 2
Timestamp: 1004.306, Drone Position: (-354.70, 45.00, -107.38), Speed: 2.296719, Camera Position: (-103.07, 1.74, -107.40), Camera Rotation: (359.45, 278.90, 356.51), Slider Value: 49, Phase: MoveToInitial, Scenario: 2
Timestamp: 1004.321, Drone Position: (-354.66, 45.00, -107.38), Speed: 2.368009, Camera Position: (-103.07, 1.74, -107.40), Camera Rotation: (359.71, 278.38, 356.62), Slider Value: 49, Phase: MoveToInitial, Scenario: 2
