Timestamp: 1131.65, Drone Position: (-355.24, 45.00, -107.38), Speed: 0.1395715, Camera Position: (-103.22, 1.55, -107.33), Camera Rotation: (47.38, 285.81, 3.67), Slider Value: 52, Phase: MoveToInitial, Scenario: 3
Timestamp: 1131.664, Drone Position: (-355.23, 45.00, -107.38), Speed: 0.2098305, Camera Position: (-103.22, 1.55, -107.34), Camera Rotation: (47.45, 285.67, 3.71), Slider Value: 52, Phase: MoveToInitial, Scenario: 3
Timestamp: 1131.678, Drone Position: (-355.23, 45.00, -107.38), Speed: 0.280678, Camera Position: (-103.22, 1.55, -107.34), Camera Rotation: (47.30, 285.51, 3.69), Slider Value: 52, Phase: MoveToInitial, Scenario: 3
Timestamp: 1131.692, Drone Position: (-355.22, 45.00, -107.38), Speed: 0.3496815, Camera Position: (-103.22, 1.56, -107.34), Camera Rotation: (47.01, 285.36, 3.64), Slider Value: 52, Phase: MoveToInitial, Scenario: 3
Timestamp: 1131.706, Drone Position: (-355.22, 45.00, -107.38), Speed: 0.418981, Camera Position: (-103.22, 1.56, -107.34), Camera Rotation: (46.63, 285.18, 3.57), Slider Value: 52, Phase: MoveToInitial, Scenario: 3
Timestamp: 1131.72, Drone Position: (-355.21, 45.00, -107.38), Speed: 0.4886885, Camera Position: (-103.22, 1.56, -107.34), Camera Rotation: (46.29, 284.98, 3.52), Slider Value: 52, Phase: MoveToInitial, Scenario: 3
Timestamp: 1131.734, Drone Position: (-355.20, 45.00, -107.38), Speed: 0.5589164, Camera Position: (-103.22, 1.56, -107.34), Camera Rotation: (46.00, 284.74, 3.44), Slider Value: 52, Phase: MoveToInitial, Scenario: 3
Timestamp: 1131.748, Drone Position: (-355.20, 45.00, -107.38), Speed: 0.628601, Camera Position: (-103.22, 1.56, -107.34), Camera Rotation: (45.65, 284.47, 3.32), Slider Value: 52, Phase: MoveToInitial, Scenario: 3
Timestamp: 1131.762, Drone Position: (-355.19, 45.00, -107.38), Speed: 0.698954, Camera Position: (-103.22, 1.56, -107.34), Camera Rotation: (45.24, 284.17, 3.15), Slider Value: 52, Phase: MoveToInitial, Scenario: 3
Timestamp: 1131.776, Drone Position: (-355.17, 45.00, -107.38), Speed: 0.772249, Camera Position: (-103.22, 1.56, -107.34), Camera Rotation: (44.82, 283.87, 2.97), Slider Value: 52, Phase: MoveToInitial, Scenario: 3
Timestamp: 1131.795, Drone Position: (-355.16, 45.00, -107.38), Speed: 0.8663435, Camera Position: (-103.21, 1.57, -107.34), Camera Rotation: (44.34, 283.55, 2.75), Slider Value: 52, Phase: MoveToInitial, Scenario: 3
Timestamp: 1131.819, Drone Position: (-355.14, 45.00, -107.38), Speed: 0.983881, Camera Position: (-103.21, 1.57, -107.34), Camera Rotation: (43.27, 283.00, 2.32), Slider Value: 52, Phase: MoveToInitial, Scenario: 3
Timestamp: 1131.833, Drone Position: (-355.12, 45.00, -107.38), Speed: 1.053783, Camera Position: (-103.21, 1.58, -107.35), Camera Rotation: (42.56, 282.79, 2.15), Slider Value: 52, Phase: MoveToInitial, Scenario: 3
Timestamp: 1131.846, Drone Position: (-355.11, 45.00, -107.38), Speed: 1.12171, Camera Position: (-103.21, 1.59, -107.35), Camera Rotation: (39.63, 281.71, 1.43), Slider Value: 52, Phase: MoveToInitial, Scenario: 3
Timestamp: 1131.86, Drone Position: (-355.09, 45.00, -107.38), Speed: 1.189632, Camera Position: (-103.21, 1.58, -107.35), Camera Rotation: (41.05, 282.38, 1.87), Slider Value: 52, Phase: MoveToInitial, Scenario: 3
Timestamp: 1131.874, Drone Position: (-355.07, 45.00, -107.38), Speed: 1.259405, Camera Position: (-103.21, 1.59, -107.35), Camera Rotation: (40.26, 282.18, 1.77), Slider Value: 52, Phase: MoveToInitial, Scenario: 3
Timestamp: 1131.888, Drone Position: (-355.05, 45.00, -107.38), Speed: 1.328274, Camera Position: (-103.21, 1.59, -107.35), Camera Rotation: (39.53, 281.95, 1.67), Slider Value: 52, Phase: MoveToInitial, Scenario: 3
Timestamp: 1131.901, Drone Position: (-355.03, 45.00, -107.38), Speed: 1.395694, Camera Position: (-103.21, 1.59, -107.35), Camera Rotation: (38.76, 281.71, 1.58), Slider Value: 52, Phase: MoveToInitial, Scenario: 3
Timestamp: 1131.915, Drone Position: (-355.01, 45.00, -107.38), Speed: 1.465405, Camera Position: (-103.21, 1.60, -107.35), Camera Rotation: (37.88, 281.47, 1.43), Slider Value: 52, Phase: MoveToInitial, Scenario: 3
