Timestamp: 1955.336, Drone Position: (-355.24, 45.00, -107.38), Speed: 0.140372, Camera Position: (-103.09, 1.74, -107.44), Camera Rotation: (1.56, 256.38, 359.37), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1955.349, Drone Position: (-355.23, 45.00, -107.38), Speed: 0.208632, Camera Position: (-103.09, 1.74, -107.44), Camera Rotation: (1.58, 256.44, 359.35), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1955.363, Drone Position: (-355.23, 45.00, -107.38), Speed: 0.277885, Camera Position: (-103.09, 1.74, -107.44), Camera Rotation: (1.55, 256.49, 359.33), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1955.377, Drone Position: (-355.22, 45.00, -107.38), Speed: 0.347616, Camera Position: (-103.09, 1.74, -107.44), Camera Rotation: (1.51, 256.54, 359.31), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1955.391, Drone Position: (-355.22, 45.00, -107.38), Speed: 0.417822, Camera Position: (-103.09, 1.74, -107.44), Camera Rotation: (1.54, 256.61, 359.27), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1955.406, Drone Position: (-355.21, 45.00, -107.38), Speed: 0.488379, Camera Position: (-103.09, 1.74, -107.44), Camera Rotation: (1.57, 256.66, 359.26), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1955.42, Drone Position: (-355.20, 45.00, -107.38), Speed: 0.5586065, Camera Position: (-103.09, 1.74, -107.44), Camera Rotation: (1.58, 256.71, 359.27), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1955.433, Drone Position: (-355.20, 45.00, -107.38), Speed: 0.627383, Camera Position: (-103.09, 1.74, -107.44), Camera Rotation: (1.55, 256.75, 359.29), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1955.447, Drone Position: (-355.19, 45.00, -107.38), Speed: 0.697732, Camera Position: (-103.09, 1.74, -107.44), Camera Rotation: (1.49, 256.77, 359.32), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1955.466, Drone Position: (-355.17, 45.00, -107.38), Speed: 0.792657, Camera Position: (-103.09, 1.74, -107.44), Camera Rotation: (1.42, 256.78, 359.36), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1955.481, Drone Position: (-355.16, 45.00, -107.38), Speed: 0.867061, Camera Position: (-103.09, 1.74, -107.44), Camera Rotation: (1.37, 256.77, 359.40), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1955.504, Drone Position: (-355.14, 45.00, -107.38), Speed: 0.982237, Camera Position: (-103.09, 1.74, -107.44), Camera Rotation: (1.37, 256.73, 359.47), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1955.518, Drone Position: (-355.12, 45.00, -107.38), Speed: 1.050786, Camera Position: (-103.09, 1.74, -107.44), Camera Rotation: (1.37, 256.71, 359.48), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1955.532, Drone Position: (-355.11, 45.00, -107.38), Speed: 1.119286, Camera Position: (-103.09, 1.74, -107.44), Camera Rotation: (1.38, 256.67, 359.49), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1955.547, Drone Position: (-355.09, 45.00, -107.38), Speed: 1.193373, Camera Position: (-103.09, 1.74, -107.44), Camera Rotation: (1.40, 256.63, 359.49), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1955.559, Drone Position: (-355.07, 45.00, -107.38), Speed: 1.25523, Camera Position: (-103.09, 1.74, -107.44), Camera Rotation: (1.44, 256.58, 359.50), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1955.573, Drone Position: (-355.05, 45.00, -107.38), Speed: 1.324207, Camera Position: (-103.09, 1.74, -107.44), Camera Rotation: (1.47, 256.53, 359.51), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1955.586, Drone Position: (-355.04, 45.00, -107.38), Speed: 1.392223, Camera Position: (-103.09, 1.74, -107.44), Camera Rotation: (1.50, 256.46, 359.51), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1955.6, Drone Position: (-355.02, 45.00, -107.38), Speed: 1.461428, Camera Position: (-103.09, 1.74, -107.44), Camera Rotation: (1.54, 256.41, 359.51), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1955.614, Drone Position: (-354.99, 45.00, -107.38), Speed: 1.531363, Camera Position: (-103.09, 1.74, -107.44), Camera Rotation: (1.58, 256.39, 359.51), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1955.628, Drone Position: (-354.97, 45.00, -107.38), Speed: 1.600547, Camera Position: (-103.09, 1.74, -107.44), Camera Rotation: (1.61, 256.35, 359.46), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1955.642, Drone Position: (-354.95, 45.00, -107.38), Speed: 1.670182, Camera Position: (-103.09, 1.74, -107.44), Camera Rotation: (1.65, 256.33, 359.42), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1955.656, Drone Position: (-354.92, 45.00, -107.38), Speed: 1.740239, Camera Position: (-103.09, 1.74, -107.44), Camera Rotation: (1.66, 256.33, 359.40), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1955.67, Drone Position: (-354.90, 45.00, -107.38), Speed: 1.808673, Camera Position: (-103.09, 1.74, -107.44), Camera Rotation: (1.67, 256.34, 359.44), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1955.683, Drone Position: (-354.87, 45.00, -107.38), Speed: 1.878541, Camera Position: (-103.09, 1.74, -107.44), Camera Rotation: (1.68, 256.35, 359.42), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1955.697, Drone Position: (-354.85, 45.00, -107.38), Speed: 1.946772, Camera Position: (-103.09, 1.74, -107.44), Camera Rotation: (1.70, 256.36, 359.42), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1955.711, Drone Position: (-354.82, 45.00, -107.38), Speed: 2.017239, Camera Position: (-103.09, 1.74, -107.44), Camera Rotation: (1.74, 256.40, 359.40), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1955.725, Drone Position: (-354.79, 45.00, -107.38), Speed: 2.086423, Camera Position: (-103.09, 1.74, -107.44), Camera Rotation: (1.76, 256.46, 359.36), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1955.739, Drone Position: (-354.76, 45.00, -107.38), Speed: 2.156061, Camera Position: (-103.10, 1.74, -107.44), Camera Rotation: (1.80, 256.52, 359.39), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1955.753, Drone Position: (-354.73, 45.00, -107.38), Speed: 2.22627, Camera Position: (-103.10, 1.74, -107.44), Camera Rotation: (1.86, 256.58, 359.42), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1955.767, Drone Position: (-354.70, 45.00, -107.38), Speed: 2.295205, Camera Position: (-103.10, 1.74, -107.44), Camera Rotation: (1.91, 256.63, 359.44), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1955.781, Drone Position: (-354.66, 45.00, -107.38), Speed: 2.36544, Camera Position: (-103.10, 1.74, -107.44), Camera Rotation: (1.96, 256.68, 359.47), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1955.795, Drone Position: (-354.63, 45.00, -107.38), Speed: 2.43468, Camera Position: (-103.10, 1.74, -107.44), Camera Rotation: (2.02, 256.72, 359.49), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1955.809, Drone Position: (-354.59, 45.00, -107.38), Speed: 2.503982, Camera Position: (-103.10, 1.74, -107.44), Camera Rotation: (2.08, 256.72, 359.48), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1955.823, Drone Position: (-354.56, 45.00, -107.38), Speed: 2.575564, Camera Position: (-103.10, 1.74, -107.44), Camera Rotation: (2.12, 256.70, 359.49), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1955.837, Drone Position: (-354.52, 45.00, -107.38), Speed: 2.644793, Camera Position: (-103.10, 1.74, -107.44), Camera Rotation: (2.10, 256.68, 359.50), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1955.85, Drone Position: (-354.48, 45.00, -107.38), Speed: 2.713569, Camera Position: (-103.10, 1.74, -107.44), Camera Rotation: (2.04, 256.64, 359.48), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1955.865, Drone Position: (-354.44, 45.00, -107.38), Speed: 2.784288, Camera Position: (-103.10, 1.74, -107.44), Camera Rotation: (2.03, 256.62, 359.43), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1955.878, Drone Position: (-354.41, 45.00, -107.38), Speed: 2.852905, Camera Position: (-103.10, 1.74, -107.44), Camera Rotation: (2.10, 256.61, 359.43), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1955.892, Drone Position: (-354.37, 45.00, -107.38), Speed: 2.920859, Camera Position: (-103.10, 1.74, -107.44), Camera Rotation: (2.18, 256.59, 359.47), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1955.906, Drone Position: (-354.32, 45.00, -107.38), Speed: 2.990646, Camera Position: (-103.10, 1.74, -107.44), Camera Rotation: (2.24, 256.59, 359.54), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1955.92, Drone Position: (-354.28, 45.00, -107.38), Speed: 3.060775, Camera Position: (-103.10, 1.74, -107.44), Camera Rotation: (2.30, 256.59, 359.60), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1955.934, Drone Position: (-354.24, 45.00, -107.38), Speed: 3.131, Camera Position: (-103.10, 1.74, -107.44), Camera Rotation: (2.36, 256.59, 359.66), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1955.948, Drone Position: (-354.19, 45.00, -107.38), Speed: 3.199875, Camera Position: (-103.10, 1.74, -107.44), Camera Rotation: (2.37, 256.59, 359.70), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1955.962, Drone Position: (-354.15, 45.00, -107.38), Speed: 3.270478, Camera Position: (-103.10, 1.74, -107.44), Camera Rotation: (2.34, 256.58, 359.73), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1955.976, Drone Position: (-354.10, 45.00, -107.38), Speed: 3.339663, Camera Position: (-103.10, 1.74, -107.44), Camera Rotation: (2.30, 256.56, 359.75), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1955.99, Drone Position: (-354.05, 45.00, -107.38), Speed: 3.409212, Camera Position: (-103.10, 1.74, -107.44), Camera Rotation: (2.23, 256.56, 359.72), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1956.004, Drone Position: (-354.00, 45.00, -107.38), Speed: 3.47863, Camera Position: (-103.10, 1.74, -107.44), Camera Rotation: (2.16, 256.56, 359.68), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1956.018, Drone Position: (-353.95, 45.00, -107.38), Speed: 3.548568, Camera Position: (-103.10, 1.74, -107.44), Camera Rotation: (2.06, 256.59, 359.66), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1956.032, Drone Position: (-353.90, 45.00, -107.38), Speed: 3.619245, Camera Position: (-103.10, 1.74, -107.43), Camera Rotation: (1.96, 256.64, 359.64), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1956.046, Drone Position: (-353.85, 45.00, -107.38), Speed: 3.68869, Camera Position: (-103.10, 1.74, -107.43), Camera Rotation: (1.80, 256.71, 359.62), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1956.059, Drone Position: (-353.80, 45.00, -107.38), Speed: 3.757131, Camera Position: (-103.10, 1.74, -107.43), Camera Rotation: (1.57, 256.79, 359.63), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1956.073, Drone Position: (-353.75, 45.00, -107.38), Speed: 3.827997, Camera Position: (-103.10, 1.74, -107.43), Camera Rotation: (1.29, 256.92, 359.62), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1956.087, Drone Position: (-353.69, 45.00, -107.38), Speed: 3.896235, Camera Position: (-103.10, 1.74, -107.43), Camera Rotation: (1.03, 257.07, 359.62), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1956.101, Drone Position: (-353.64, 45.00, -107.38), Speed: 3.96663, Camera Position: (-103.10, 1.74, -107.43), Camera Rotation: (0.83, 257.28, 359.58), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1956.115, Drone Position: (-353.58, 45.00, -107.38), Speed: 4.035599, Camera Position: (-103.10, 1.74, -107.43), Camera Rotation: (0.76, 257.49, 359.50), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1956.129, Drone Position: (-353.53, 45.00, -107.38), Speed: 4.105176, Camera Position: (-103.10, 1.74, -107.42), Camera Rotation: (0.76, 257.70, 359.45), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1956.143, Drone Position: (-353.47, 45.00, -107.38), Speed: 4.175001, Camera Position: (-103.10, 1.74, -107.42), Camera Rotation: (0.81, 257.91, 359.45), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1956.157, Drone Position: (-353.41, 45.00, -107.38), Speed: 4.244857, Camera Position: (-103.10, 1.74, -107.42), Camera Rotation: (0.81, 258.12, 359.44), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1956.171, Drone Position: (-353.35, 45.00, -107.38), Speed: 4.31419, Camera Position: (-103.10, 1.74, -107.42), Camera Rotation: (0.81, 258.31, 359.42), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1956.185, Drone Position: (-353.29, 45.00, -107.38), Speed: 4.385326, Camera Position: (-103.10, 1.74, -107.42), Camera Rotation: (0.85, 258.49, 359.38), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1956.199, Drone Position: (-353.22, 45.00, -107.38), Speed: 4.454061, Camera Position: (-103.10, 1.74, -107.41), Camera Rotation: (0.92, 258.63, 359.33), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1956.213, Drone Position: (-353.16, 45.00, -107.38), Speed: 4.52661, Camera Position: (-103.10, 1.74, -107.41), Camera Rotation: (0.99, 258.76, 359.30), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1956.227, Drone Position: (-353.10, 45.00, -107.38), Speed: 4.594866, Camera Position: (-103.10, 1.74, -107.41), Camera Rotation: (1.06, 258.88, 359.26), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1956.241, Drone Position: (-353.03, 45.00, -107.38), Speed: 4.666581, Camera Position: (-103.10, 1.74, -107.41), Camera Rotation: (1.12, 258.99, 359.21), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1956.255, Drone Position: (-352.97, 45.00, -107.38), Speed: 4.733789, Camera Position: (-103.10, 1.74, -107.41), Camera Rotation: (1.16, 259.11, 359.15), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1956.268, Drone Position: (-352.90, 45.00, -107.38), Speed: 4.803016, Camera Position: (-103.10, 1.74, -107.40), Camera Rotation: (1.17, 259.23, 359.06), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1956.282, Drone Position: (-352.83, 45.00, -107.38), Speed: 4.871454, Camera Position: (-103.10, 1.74, -107.40), Camera Rotation: (1.19, 259.38, 358.95), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1956.296, Drone Position: (-352.76, 45.00, -107.38), Speed: 4.940849, Camera Position: (-103.10, 1.74, -107.40), Camera Rotation: (1.25, 259.54, 358.84), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1956.31, Drone Position: (-352.69, 45.00, -107.38), Speed: 5.010351, Camera Position: (-103.10, 1.74, -107.40), Camera Rotation: (1.36, 259.69, 358.75), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1956.325, Drone Position: (-352.62, 45.00, -107.38), Speed: 5.085185, Camera Position: (-103.10, 1.74, -107.40), Camera Rotation: (1.50, 259.86, 358.67), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1956.338, Drone Position: (-352.55, 45.00, -107.38), Speed: 5.15295, Camera Position: (-103.10, 1.74, -107.39), Camera Rotation: (1.64, 260.00, 358.60), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1956.352, Drone Position: (-352.48, 45.00, -107.38), Speed: 5.221093, Camera Position: (-103.10, 1.74, -107.39), Camera Rotation: (1.77, 260.15, 358.56), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1956.366, Drone Position: (-352.40, 45.00, -107.38), Speed: 5.290177, Camera Position: (-103.11, 1.74, -107.39), Camera Rotation: (1.87, 260.27, 358.54), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1956.379, Drone Position: (-352.33, 45.00, -107.38), Speed: 5.358207, Camera Position: (-103.11, 1.74, -107.39), Camera Rotation: (1.95, 260.38, 358.47), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1956.393, Drone Position: (-352.26, 45.00, -107.38), Speed: 5.427674, Camera Position: (-103.11, 1.74, -107.38), Camera Rotation: (2.02, 260.49, 358.37), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1956.407, Drone Position: (-352.18, 45.00, -107.38), Speed: 5.498069, Camera Position: (-103.11, 1.74, -107.38), Camera Rotation: (2.04, 260.60, 358.27), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1956.421, Drone Position: (-352.10, 45.00, -107.38), Speed: 5.568016, Camera Position: (-103.11, 1.74, -107.38), Camera Rotation: (2.05, 260.71, 358.17), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1956.435, Drone Position: (-352.02, 45.00, -107.38), Speed: 5.638344, Camera Position: (-103.11, 1.74, -107.38), Camera Rotation: (2.07, 260.82, 358.08), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1956.45, Drone Position: (-351.94, 45.00, -107.38), Speed: 5.711981, Camera Position: (-103.11, 1.74, -107.37), Camera Rotation: (2.08, 260.93, 357.94), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1956.464, Drone Position: (-351.86, 45.00, -107.38), Speed: 5.780338, Camera Position: (-103.11, 1.74, -107.37), Camera Rotation: (2.08, 261.03, 357.86), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1956.477, Drone Position: (-351.78, 45.00, -107.38), Speed: 5.845071, Camera Position: (-103.11, 1.74, -107.37), Camera Rotation: (2.07, 261.15, 357.79), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1956.491, Drone Position: (-351.70, 45.00, -107.38), Speed: 5.916897, Camera Position: (-103.11, 1.74, -107.37), Camera Rotation: (2.06, 261.27, 357.71), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1956.505, Drone Position: (-351.61, 45.00, -107.38), Speed: 5.985302, Camera Position: (-103.11, 1.74, -107.36), Camera Rotation: (2.06, 261.40, 357.64), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1956.519, Drone Position: (-351.53, 45.00, -107.38), Speed: 6.054527, Camera Position: (-103.11, 1.74, -107.36), Camera Rotation: (2.11, 261.54, 357.58), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1956.533, Drone Position: (-351.44, 45.00, -107.38), Speed: 6.124731, Camera Position: (-103.11, 1.74, -107.36), Camera Rotation: (2.22, 261.66, 357.52), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1956.548, Drone Position: (-351.35, 45.00, -107.38), Speed: 6.20293, Camera Position: (-103.11, 1.74, -107.36), Camera Rotation: (2.31, 261.75, 357.50), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1956.561, Drone Position: (-351.27, 45.00, -107.38), Speed: 6.263841, Camera Position: (-103.11, 1.74, -107.36), Camera Rotation: (2.44, 261.83, 357.43), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1956.574, Drone Position: (-351.18, 45.00, -107.38), Speed: 6.33332, Camera Position: (-103.11, 1.74, -107.35), Camera Rotation: (2.56, 261.90, 357.37), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
Timestamp: 1956.588, Drone Position: (-351.09, 45.00, -107.38), Speed: 6.402844, Camera Position: (-103.11, 1.74, -107.35), Camera Rotation: (2.66, 261.97, 357.35), Slider Value: 51, Phase: MoveToInitial, Scenario: 4
