Timestamp: 2087.164, Drone Position: (-355.24, 45.00, -107.38), Speed: 0.1398235, Camera Position: (-103.10, 1.75, -107.39), Camera Rotation: (358.05, 275.22, 356.65), Slider Value: 49, Phase: MoveToInitial, Scenario: 5
Timestamp: 2087.18, Drone Position: (-355.23, 45.00, -107.38), Speed: 0.2205995, Camera Position: (-103.10, 1.75, -107.39), Camera Rotation: (358.15, 275.16, 356.66), Slider Value: 49, Phase: MoveToInitial, Scenario: 5
Timestamp: 2087.194, Drone Position: (-355.23, 45.00, -107.38), Speed: 0.2898495, Camera Position: (-103.10, 1.75, -107.39), Camera Rotation: (358.24, 275.10, 356.68), Slider Value: 49, Phase: MoveToInitial, Scenario: 5
Timestamp: 2087.208, Drone Position: (-355.22, 45.00, -107.38), Speed: 0.356915, Camera Position: (-103.10, 1.75, -107.39), Camera Rotation: (358.33, 275.02, 356.72), Slider Value: 49, Phase: MoveToInitial, Scenario: 5
Timestamp: 2087.221, Drone Position: (-355.22, 45.00, -107.38), Speed: 0.425283, Camera Position: (-103.10, 1.75, -107.39), Camera Rotation: (358.43, 274.94, 356.74), Slider Value: 49, Phase: MoveToInitial, Scenario: 5
Timestamp: 2087.235, Drone Position: (-355.21, 45.00, -107.38), Speed: 0.4930875, Camera Position: (-103.10, 1.75, -107.39), Camera Rotation: (358.51, 274.85, 356.76), Slider Value: 49, Phase: MoveToInitial, Scenario: 5
Timestamp: 2087.253, Drone Position: (-355.20, 45.00, -107.38), Speed: 0.5851555, Camera Position: (-103.10, 1.75, -107.39), Camera Rotation: (358.56, 274.76, 356.79), Slider Value: 49, Phase: MoveToInitial, Scenario: 5
Timestamp: 2087.268, Drone Position: (-355.19, 45.00, -107.38), Speed: 0.6608295, Camera Position: (-103.10, 1.75, -107.39), Camera Rotation: (358.57, 274.68, 356.83), Slider Value: 49, Phase: MoveToInitial, Scenario: 5
Timestamp: 2087.291, Drone Position: (-355.17, 45.00, -107.38), Speed: 0.7748311, Camera Position: (-103.10, 1.75, -107.39), Camera Rotation: (358.44, 274.48, 356.95), Slider Value: 49, Phase: MoveToInitial, Scenario: 5
Timestamp: 2087.305, Drone Position: (-355.16, 45.00, -107.38), Speed: 0.8439661, Camera Position: (-103.10, 1.75, -107.39), Camera Rotation: (358.37, 274.37, 356.99), Slider Value: 49, Phase: MoveToInitial, Scenario: 5
Timestamp: 2087.319, Drone Position: (-355.15, 45.00, -107.38), Speed: 0.9131346, Camera Position: (-103.10, 1.75, -107.39), Camera Rotation: (358.26, 273.84, 357.15), Slider Value: 49, Phase: MoveToInitial, Scenario: 5
Timestamp: 2087.332, Drone Position: (-355.14, 45.00, -107.38), Speed: 0.9792796, Camera Position: (-103.10, 1.75, -107.39), Camera Rotation: (358.30, 274.11, 357.03), Slider Value: 49, Phase: MoveToInitial, Scenario: 5
Timestamp: 2087.346, Drone Position: (-355.12, 45.00, -107.38), Speed: 1.047353, Camera Position: (-103.10, 1.75, -107.39), Camera Rotation: (358.33, 274.07, 357.04), Slider Value: 49, Phase: MoveToInitial, Scenario: 5
Timestamp: 2087.359, Drone Position: (-355.11, 45.00, -107.38), Speed: 1.115795, Camera Position: (-103.10, 1.75, -107.39), Camera Rotation: (358.36, 273.79, 357.11), Slider Value: 49, Phase: MoveToInitial, Scenario: 5
Timestamp: 2087.373, Drone Position: (-355.09, 45.00, -107.38), Speed: 1.184824, Camera Position: (-103.10, 1.75, -107.39), Camera Rotation: (358.40, 273.61, 357.15), Slider Value: 49, Phase: MoveToInitial, Scenario: 5
Timestamp: 2087.387, Drone Position: (-355.07, 45.00, -107.38), Speed: 1.255733, Camera Position: (-103.10, 1.75, -107.39), Camera Rotation: (358.45, 273.46, 357.21), Slider Value: 49, Phase: MoveToInitial, Scenario: 5
Timestamp: 2087.401, Drone Position: (-355.05, 45.00, -107.38), Speed: 1.323992, Camera Position: (-103.10, 1.75, -107.39), Camera Rotation: (358.50, 273.31, 357.28), Slider Value: 49, Phase: MoveToInitial, Scenario: 5
Timestamp: 2087.415, Drone Position: (-355.04, 45.00, -107.38), Speed: 1.391864, Camera Position: (-103.10, 1.75, -107.39), Camera Rotation: (358.57, 273.17, 357.33), Slider Value: 49, Phase: MoveToInitial, Scenario: 5
Timestamp: 2087.428, Drone Position: (-355.01, 45.00, -107.38), Speed: 1.46179, Camera Position: (-103.10, 1.75, -107.39), Camera Rotation: (358.63, 273.03, 357.37), Slider Value: 49, Phase: MoveToInitial, Scenario: 5
Timestamp: 2087.442, Drone Position: (-354.99, 45.00, -107.38), Speed: 1.530478, Camera Position: (-103.10, 1.75, -107.40), Camera Rotation: (358.73, 272.89, 357.43), Slider Value: 49, Phase: MoveToInitial, Scenario: 5
Timestamp: 2087.456, Drone Position: (-354.97, 45.00, -107.38), Speed: 1.599138, Camera Position: (-103.10, 1.75, -107.40), Camera Rotation: (358.81, 272.75, 357.48), Slider Value: 49, Phase: MoveToInitial, Scenario: 5
Timestamp: 2087.47, Drone Position: (-354.95, 45.00, -107.38), Speed: 1.669029, Camera Position: (-103.10, 1.75, -107.40), Camera Rotation: (358.87, 272.62, 357.52), Slider Value: 49, Phase: MoveToInitial, Scenario: 5
Timestamp: 2087.484, Drone Position: (-354.92, 45.00, -107.38), Speed: 1.737107, Camera Position: (-103.10, 1.75, -107.40), Camera Rotation: (358.93, 272.50, 357.56), Slider Value: 49, Phase: MoveToInitial, Scenario: 5
Timestamp: 2087.498, Drone Position: (-354.90, 45.00, -107.38), Speed: 1.807121, Camera Position: (-103.10, 1.75, -107.40), Camera Rotation: (358.98, 272.39, 357.60), Slider Value: 49, Phase: MoveToInitial, Scenario: 5
Timestamp: 2087.511, Drone Position: (-354.87, 45.00, -107.38), Speed: 1.87715, Camera Position: (-103.10, 1.75, -107.40), Camera Rotation: (359.04, 272.29, 357.62), Slider Value: 49, Phase: MoveToInitial, Scenario: 5
Timestamp: 2087.525, Drone Position: (-354.85, 45.00, -107.38), Speed: 1.946817, Camera Position: (-103.10, 1.75, -107.40), Camera Rotation: (359.10, 272.21, 357.63), Slider Value: 49, Phase: MoveToInitial, Scenario: 5
Timestamp: 2087.54, Drone Position: (-354.82, 45.00, -107.38), Speed: 2.016756, Camera Position: (-103.10, 1.75, -107.40), Camera Rotation: (359.17, 272.14, 357.63), Slider Value: 49, Phase: MoveToInitial, Scenario: 5
Timestamp: 2087.553, Drone Position: (-354.79, 45.00, -107.38), Speed: 2.085937, Camera Position: (-103.10, 1.75, -107.40), Camera Rotation: (359.26, 272.08, 357.64), Slider Value: 49, Phase: MoveToInitial, Scenario: 5
Timestamp: 2087.568, Drone Position: (-354.76, 45.00, -107.38), Speed: 2.158285, Camera Position: (-103.10, 1.75, -107.40), Camera Rotation: (359.37, 272.02, 357.64), Slider Value: 49, Phase: MoveToInitial, Scenario: 5
Timestamp: 2087.581, Drone Position: (-354.73, 45.00, -107.38), Speed: 2.22525, Camera Position: (-103.10, 1.75, -107.40), Camera Rotation: (359.46, 271.98, 357.60), Slider Value: 49, Phase: MoveToInitial, Scenario: 5
Timestamp: 2087.595, Drone Position: (-354.70, 45.00, -107.38), Speed: 2.295193, Camera Position: (-103.10, 1.75, -107.40), Camera Rotation: (359.48, 271.94, 357.47), Slider Value: 49, Phase: MoveToInitial, Scenario: 5
Timestamp: 2087.609, Drone Position: (-354.66, 45.00, -107.38), Speed: 2.36645, Camera Position: (-103.10, 1.75, -107.40), Camera Rotation: (359.44, 271.91, 357.24), Slider Value: 49, Phase: MoveToInitial, Scenario: 5
Timestamp: 2087.623, Drone Position: (-354.63, 45.00, -107.38), Speed: 2.434167, Camera Position: (-103.10, 1.75, -107.40), Camera Rotation: (359.42, 271.88, 356.96), Slider Value: 49, Phase: MoveToInitial, Scenario: 5
Timestamp: 2087.637, Drone Position: (-354.59, 45.00, -107.38), Speed: 2.50453, Camera Position: (-103.10, 1.75, -107.40), Camera Rotation: (359.47, 271.88, 356.71), Slider Value: 49, Phase: MoveToInitial, Scenario: 5
Timestamp: 2087.651, Drone Position: (-354.56, 45.00, -107.38), Speed: 2.573343, Camera Position: (-103.10, 1.75, -107.40), Camera Rotation: (359.63, 271.89, 356.51), Slider Value: 49, Phase: MoveToInitial, Scenario: 5
Timestamp: 2087.665, Drone Position: (-354.52, 45.00, -107.38), Speed: 2.642586, Camera Position: (-103.10, 1.75, -107.40), Camera Rotation: (359.85, 271.92, 356.36), Slider Value: 49, Phase: MoveToInitial, Scenario: 5
Timestamp: 2087.678, Drone Position: (-354.48, 45.00, -107.38), Speed: 2.71174, Camera Position: (-103.10, 1.74, -107.40), Camera Rotation: (0.15, 271.98, 356.26), Slider Value: 49, Phase: MoveToInitial, Scenario: 5
