Timestamp: 1409.132, Drone Position: (-355.24, 45.00, -107.38), Speed: 0.1412855, Camera Position: (-103.10, 1.73, -107.39), Camera Rotation: (5.71, 277.87, 356.66), Slider Value: 50, Phase: MoveToInitial, Scenario: 5
Timestamp: 1409.153, Drone Position: (-355.23, 45.00, -107.38), Speed: 0.2448505, Camera Position: (-103.10, 1.73, -107.39), Camera Rotation: (5.75, 277.97, 356.61), Slider Value: 50, Phase: MoveToInitial, Scenario: 5
Timestamp: 1409.167, Drone Position: (-355.23, 45.00, -107.38), Speed: 0.3168175, Camera Position: (-103.10, 1.73, -107.38), Camera Rotation: (5.82, 278.07, 356.52), Slider Value: 50, Phase: MoveToInitial, Scenario: 5
Timestamp: 1409.19, Drone Position: (-355.22, 45.00, -107.38), Speed: 0.429206, Camera Position: (-103.10, 1.73, -107.38), Camera Rotation: (5.97, 278.34, 356.22), Slider Value: 50, Phase: MoveToInitial, Scenario: 5
Timestamp: 1409.204, Drone Position: (-355.21, 45.00, -107.38), Speed: 0.4992965, Camera Position: (-103.10, 1.72, -107.38), Camera Rotation: (6.24, 279.18, 355.69), Slider Value: 50, Phase: MoveToInitial, Scenario: 5
Timestamp: 1409.217, Drone Position: (-355.20, 45.00, -107.38), Speed: 0.5652995, Camera Position: (-103.10, 1.73, -107.38), Camera Rotation: (6.20, 278.75, 355.92), Slider Value: 50, Phase: MoveToInitial, Scenario: 5
Timestamp: 1409.23, Drone Position: (-355.19, 45.00, -107.38), Speed: 0.631596, Camera Position: (-103.10, 1.72, -107.38), Camera Rotation: (6.46, 279.16, 355.65), Slider Value: 50, Phase: MoveToInitial, Scenario: 5
Timestamp: 1409.244, Drone Position: (-355.18, 45.00, -107.38), Speed: 0.699813, Camera Position: (-103.10, 1.72, -107.38), Camera Rotation: (6.66, 279.39, 355.54), Slider Value: 50, Phase: MoveToInitial, Scenario: 5
Timestamp: 1409.257, Drone Position: (-355.17, 45.00, -107.38), Speed: 0.76748, Camera Position: (-103.10, 1.72, -107.38), Camera Rotation: (6.61, 279.25, 355.66), Slider Value: 50, Phase: MoveToInitial, Scenario: 5
Timestamp: 1409.271, Drone Position: (-355.16, 45.00, -107.38), Speed: 0.8362785, Camera Position: (-103.10, 1.72, -107.38), Camera Rotation: (6.92, 279.73, 355.41), Slider Value: 50, Phase: MoveToInitial, Scenario: 5
Timestamp: 1409.285, Drone Position: (-355.15, 45.00, -107.38), Speed: 0.9049895, Camera Position: (-103.10, 1.72, -107.38), Camera Rotation: (7.09, 280.04, 355.30), Slider Value: 50, Phase: MoveToInitial, Scenario: 5
Timestamp: 1409.299, Drone Position: (-355.14, 45.00, -107.38), Speed: 0.973688, Camera Position: (-103.10, 1.72, -107.38), Camera Rotation: (7.20, 280.39, 355.22), Slider Value: 50, Phase: MoveToInitial, Scenario: 5
Timestamp: 1409.313, Drone Position: (-355.12, 45.00, -107.38), Speed: 1.044169, Camera Position: (-103.10, 1.72, -107.38), Camera Rotation: (7.27, 280.71, 355.20), Slider Value: 50, Phase: MoveToInitial, Scenario: 5
Timestamp: 1409.327, Drone Position: (-355.11, 45.00, -107.38), Speed: 1.112864, Camera Position: (-103.10, 1.72, -107.38), Camera Rotation: (7.29, 281.05, 355.21), Slider Value: 50, Phase: MoveToInitial, Scenario: 5
Timestamp: 1409.34, Drone Position: (-355.09, 45.00, -107.38), Speed: 1.182349, Camera Position: (-103.10, 1.72, -107.39), Camera Rotation: (7.25, 281.35, 355.21), Slider Value: 49, Phase: MoveToInitial, Scenario: 5
Timestamp: 1409.354, Drone Position: (-355.07, 45.00, -107.38), Speed: 1.249877, Camera Position: (-103.10, 1.72, -107.39), Camera Rotation: (7.14, 281.65, 355.27), Slider Value: 49, Phase: MoveToInitial, Scenario: 5
Timestamp: 1409.368, Drone Position: (-355.06, 45.00, -107.38), Speed: 1.31925, Camera Position: (-103.10, 1.72, -107.39), Camera Rotation: (7.04, 281.95, 355.31), Slider Value: 49, Phase: MoveToInitial, Scenario: 5
