Timestamp: 164.3472, Drone Position: (-355.24, 45.00, -107.38), Speed: 0.139445, Camera Position: (-103.08, 1.74, -107.30), Camera Rotation: (0.22, 273.59, 356.24), Slider Value: 51, Phase: MoveToInitial, Scenario: 2
Timestamp: 164.3607, Drone Position: (-355.23, 45.00, -107.38), Speed: 0.2065565, Camera Position: (-103.08, 1.74, -107.30), Camera Rotation: (359.94, 273.56, 356.10), Slider Value: 51, Phase: MoveToInitial, Scenario: 2
Timestamp: 164.3747, Drone Position: (-355.23, 45.00, -107.38), Speed: 0.276736, Camera Position: (-103.08, 1.74, -107.30), Camera Rotation: (359.66, 273.56, 355.96), Slider Value: 51, Phase: MoveToInitial, Scenario: 2
Timestamp: 164.3886, Drone Position: (-355.22, 45.00, -107.38), Speed: 0.346118, Camera Position: (-103.08, 1.74, -107.30), Camera Rotation: (359.47, 273.58, 355.85), Slider Value: 51, Phase: MoveToInitial, Scenario: 2
Timestamp: 164.4026, Drone Position: (-355.22, 45.00, -107.38), Speed: 0.4162205, Camera Position: (-103.08, 1.74, -107.30), Camera Rotation: (359.35, 273.59, 355.80), Slider Value: 51, Phase: MoveToInitial, Scenario: 2
Timestamp: 164.4169, Drone Position: (-355.21, 45.00, -107.38), Speed: 0.4874955, Camera Position: (-103.08, 1.74, -107.31), Camera Rotation: (359.27, 273.60, 355.78), Slider Value: 51, Phase: MoveToInitial, Scenario: 2
Timestamp: 164.4327, Drone Position: (-355.20, 45.00, -107.38), Speed: 0.56675, Camera Position: (-103.08, 1.74, -107.31), Camera Rotation: (359.22, 273.58, 355.75), Slider Value: 51, Phase: MoveToInitial, Scenario: 2
Timestamp: 164.4453, Drone Position: (-355.19, 45.00, -107.38), Speed: 0.629421, Camera Position: (-103.08, 1.74, -107.31), Camera Rotation: (359.22, 273.59, 355.65), Slider Value: 51, Phase: MoveToInitial, Scenario: 2
Timestamp: 164.4582, Drone Position: (-355.19, 45.00, -107.38), Speed: 0.694243, Camera Position: (-103.08, 1.74, -107.31), Camera Rotation: (359.30, 273.64, 355.50), Slider Value: 51, Phase: MoveToInitial, Scenario: 2
Timestamp: 164.4719, Drone Position: (-355.18, 45.00, -107.38), Speed: 0.7625445, Camera Position: (-103.08, 1.74, -107.31), Camera Rotation: (359.48, 273.74, 355.37), Slider Value: 51, Phase: MoveToInitial, Scenario: 2
Timestamp: 164.4858, Drone Position: (-355.16, 45.00, -107.38), Speed: 0.832035, Camera Position: (-103.08, 1.74, -107.31), Camera Rotation: (359.48, 273.87, 355.29), Slider Value: 51, Phase: MoveToInitial, Scenario: 2
Timestamp: 164.4998, Drone Position: (-355.15, 45.00, -107.38), Speed: 0.9022225, Camera Position: (-103.08, 1.74, -107.32), Camera Rotation: (359.40, 274.00, 355.20), Slider Value: 51, Phase: MoveToInitial, Scenario: 2
Timestamp: 164.5138, Drone Position: (-355.14, 45.00, -107.38), Speed: 0.972279, Camera Position: (-103.08, 1.74, -107.32), Camera Rotation: (359.47, 274.13, 355.12), Slider Value: 51, Phase: MoveToInitial, Scenario: 2
Timestamp: 164.5279, Drone Position: (-355.12, 45.00, -107.38), Speed: 1.04253, Camera Position: (-103.08, 1.74, -107.32), Camera Rotation: (359.62, 274.24, 355.02), Slider Value: 51, Phase: MoveToInitial, Scenario: 2
Timestamp: 164.5421, Drone Position: (-355.11, 45.00, -107.38), Speed: 1.113467, Camera Position: (-103.08, 1.74, -107.32), Camera Rotation: (359.71, 274.34, 354.97), Slider Value: 51, Phase: MoveToInitial, Scenario: 2
Timestamp: 164.5557, Drone Position: (-355.09, 45.00, -107.38), Speed: 1.181502, Camera Position: (-103.08, 1.74, -107.32), Camera Rotation: (359.76, 274.48, 354.96), Slider Value: 51, Phase: MoveToInitial, Scenario: 2
Timestamp: 164.5695, Drone Position: (-355.07, 45.00, -107.38), Speed: 1.250958, Camera Position: (-103.08, 1.74, -107.32), Camera Rotation: (359.78, 274.64, 354.85), Slider Value: 51, Phase: MoveToInitial, Scenario: 2
Timestamp: 164.5836, Drone Position: (-355.06, 45.00, -107.38), Speed: 1.321294, Camera Position: (-103.08, 1.74, -107.33), Camera Rotation: (359.77, 274.79, 354.73), Slider Value: 51, Phase: MoveToInitial, Scenario: 2
Timestamp: 164.5974, Drone Position: (-355.04, 45.00, -107.38), Speed: 1.390307, Camera Position: (-103.08, 1.74, -107.33), Camera Rotation: (359.69, 274.94, 354.62), Slider Value: 51, Phase: MoveToInitial, Scenario: 2
Timestamp: 164.6147, Drone Position: (-355.01, 45.00, -107.38), Speed: 1.476459, Camera Position: (-103.09, 1.74, -107.33), Camera Rotation: (359.66, 275.06, 354.57), Slider Value: 51, Phase: MoveToInitial, Scenario: 2
Timestamp: 164.6255, Drone Position: (-354.99, 45.00, -107.38), Speed: 1.530476, Camera Position: (-103.09, 1.74, -107.33), Camera Rotation: (359.72, 275.15, 354.54), Slider Value: 51, Phase: MoveToInitial, Scenario: 2
Timestamp: 164.6414, Drone Position: (-354.97, 45.00, -107.38), Speed: 1.610431, Camera Position: (-103.09, 1.74, -107.33), Camera Rotation: (359.77, 275.18, 354.55), Slider Value: 51, Phase: MoveToInitial, Scenario: 2
Timestamp: 164.6554, Drone Position: (-354.94, 45.00, -107.38), Speed: 1.679994, Camera Position: (-103.09, 1.74, -107.34), Camera Rotation: (359.86, 275.18, 354.53), Slider Value: 51, Phase: MoveToInitial, Scenario: 2
Timestamp: 164.6691, Drone Position: (-354.92, 45.00, -107.38), Speed: 1.748789, Camera Position: (-103.09, 1.74, -107.34), Camera Rotation: (0.01, 275.18, 354.48), Slider Value: 51, Phase: MoveToInitial, Scenario: 2
