Timestamp: 534.821, Drone Position: (-355.24, 45.00, -107.38), Speed: 0.1384755, Camera Position: (-103.04, 1.53, -107.43), Camera Rotation: (352.78, 264.07, 3.88), Slider Value: 47, Phase: MoveToInitial, Scenario: 5
Timestamp: 534.8362, Drone Position: (-355.23, 45.00, -107.38), Speed: 0.2149195, Camera Position: (-103.04, 1.53, -107.43), Camera Rotation: (352.77, 264.08, 3.85), Slider Value: 47, Phase: MoveToInitial, Scenario: 5
Timestamp: 534.8502, Drone Position: (-355.23, 45.00, -107.38), Speed: 0.284586, Camera Position: (-103.04, 1.53, -107.43), Camera Rotation: (352.76, 264.10, 3.83), Slider Value: 47, Phase: MoveToInitial, Scenario: 5
Timestamp: 534.8638, Drone Position: (-355.22, 45.00, -107.38), Speed: 0.3527915, Camera Position: (-103.04, 1.53, -107.42), Camera Rotation: (352.77, 264.13, 3.80), Slider Value: 47, Phase: MoveToInitial, Scenario: 5
Timestamp: 534.8778, Drone Position: (-355.22, 45.00, -107.38), Speed: 0.422527, Camera Position: (-103.04, 1.53, -107.42), Camera Rotation: (352.81, 264.16, 3.77), Slider Value: 47, Phase: MoveToInitial, Scenario: 5
Timestamp: 534.8913, Drone Position: (-355.21, 45.00, -107.38), Speed: 0.4901405, Camera Position: (-103.04, 1.53, -107.42), Camera Rotation: (352.84, 264.21, 3.72), Slider Value: 47, Phase: MoveToInitial, Scenario: 5
Timestamp: 534.9051, Drone Position: (-355.20, 45.00, -107.38), Speed: 0.559202, Camera Position: (-103.04, 1.53, -107.42), Camera Rotation: (352.90, 264.25, 3.66), Slider Value: 47, Phase: MoveToInitial, Scenario: 5
Timestamp: 534.9238, Drone Position: (-355.19, 45.00, -107.38), Speed: 0.652703, Camera Position: (-103.04, 1.53, -107.42), Camera Rotation: (352.96, 264.30, 3.60), Slider Value: 47, Phase: MoveToInitial, Scenario: 5
Timestamp: 534.9386, Drone Position: (-355.18, 45.00, -107.38), Speed: 0.726648, Camera Position: (-103.04, 1.53, -107.42), Camera Rotation: (353.01, 264.34, 3.55), Slider Value: 47, Phase: MoveToInitial, Scenario: 5
Timestamp: 534.9616, Drone Position: (-355.16, 45.00, -107.38), Speed: 0.8416319, Camera Position: (-103.04, 1.53, -107.41), Camera Rotation: (353.04, 264.38, 3.48), Slider Value: 47, Phase: MoveToInitial, Scenario: 5
Timestamp: 534.9755, Drone Position: (-355.15, 45.00, -107.38), Speed: 0.9108335, Camera Position: (-103.04, 1.53, -107.41), Camera Rotation: (353.03, 264.38, 3.45), Slider Value: 47, Phase: MoveToInitial, Scenario: 5
Timestamp: 534.9893, Drone Position: (-355.14, 45.00, -107.38), Speed: 0.9802725, Camera Position: (-103.04, 1.54, -107.40), Camera Rotation: (353.09, 264.42, 3.24), Slider Value: 47, Phase: MoveToInitial, Scenario: 5
Timestamp: 535.003, Drone Position: (-355.12, 45.00, -107.38), Speed: 1.048604, Camera Position: (-103.04, 1.54, -107.41), Camera Rotation: (353.04, 264.36, 3.34), Slider Value: 47, Phase: MoveToInitial, Scenario: 5
Timestamp: 535.0163, Drone Position: (-355.11, 45.00, -107.38), Speed: 1.115162, Camera Position: (-103.04, 1.54, -107.41), Camera Rotation: (353.03, 264.34, 3.29), Slider Value: 47, Phase: MoveToInitial, Scenario: 5
Timestamp: 535.0303, Drone Position: (-355.09, 45.00, -107.38), Speed: 1.18502, Camera Position: (-103.04, 1.54, -107.41), Camera Rotation: (352.97, 264.32, 3.26), Slider Value: 47, Phase: MoveToInitial, Scenario: 5
Timestamp: 535.0438, Drone Position: (-355.07, 45.00, -107.38), Speed: 1.252425, Camera Position: (-103.04, 1.54, -107.40), Camera Rotation: (352.85, 264.30, 3.22), Slider Value: 47, Phase: MoveToInitial, Scenario: 5
Timestamp: 535.0575, Drone Position: (-355.06, 45.00, -107.38), Speed: 1.321212, Camera Position: (-103.04, 1.54, -107.40), Camera Rotation: (352.71, 264.27, 3.19), Slider Value: 47, Phase: MoveToInitial, Scenario: 5
Timestamp: 535.0714, Drone Position: (-355.04, 45.00, -107.38), Speed: 1.390531, Camera Position: (-103.04, 1.54, -107.40), Camera Rotation: (352.56, 264.26, 3.17), Slider Value: 47, Phase: MoveToInitial, Scenario: 5
Timestamp: 535.0852, Drone Position: (-355.02, 45.00, -107.38), Speed: 1.459672, Camera Position: (-103.04, 1.54, -107.40), Camera Rotation: (352.43, 264.23, 3.14), Slider Value: 47, Phase: MoveToInitial, Scenario: 5
Timestamp: 535.0988, Drone Position: (-354.99, 45.00, -107.38), Speed: 1.527399, Camera Position: (-103.04, 1.54, -107.40), Camera Rotation: (352.30, 264.20, 3.12), Slider Value: 47, Phase: MoveToInitial, Scenario: 5
Timestamp: 535.1128, Drone Position: (-354.97, 45.00, -107.38), Speed: 1.597551, Camera Position: (-103.04, 1.54, -107.40), Camera Rotation: (352.21, 264.16, 3.12), Slider Value: 47, Phase: MoveToInitial, Scenario: 5
Timestamp: 535.1266, Drone Position: (-354.95, 45.00, -107.38), Speed: 1.666855, Camera Position: (-103.04, 1.54, -107.40), Camera Rotation: (352.13, 264.11, 3.12), Slider Value: 47, Phase: MoveToInitial, Scenario: 5
Timestamp: 535.1407, Drone Position: (-354.92, 45.00, -107.38), Speed: 1.737175, Camera Position: (-103.04, 1.54, -107.40), Camera Rotation: (352.09, 264.07, 3.12), Slider Value: 47, Phase: MoveToInitial, Scenario: 5
Timestamp: 535.1544, Drone Position: (-354.90, 45.00, -107.38), Speed: 1.805388, Camera Position: (-103.04, 1.54, -107.39), Camera Rotation: (352.07, 264.03, 3.11), Slider Value: 47, Phase: MoveToInitial, Scenario: 5
Timestamp: 535.1682, Drone Position: (-354.87, 45.00, -107.38), Speed: 1.874572, Camera Position: (-103.04, 1.54, -107.39), Camera Rotation: (352.10, 263.98, 3.10), Slider Value: 47, Phase: MoveToInitial, Scenario: 5
Timestamp: 535.1823, Drone Position: (-354.85, 45.00, -107.38), Speed: 1.94478, Camera Position: (-103.04, 1.54, -107.39), Camera Rotation: (352.17, 263.95, 3.08), Slider Value: 47, Phase: MoveToInitial, Scenario: 5
Timestamp: 535.1965, Drone Position: (-354.82, 45.00, -107.38), Speed: 2.016097, Camera Position: (-103.04, 1.54, -107.39), Camera Rotation: (352.23, 263.92, 3.07), Slider Value: 47, Phase: MoveToInitial, Scenario: 5
Timestamp: 535.2105, Drone Position: (-354.79, 45.00, -107.38), Speed: 2.086224, Camera Position: (-103.04, 1.54, -107.39), Camera Rotation: (352.32, 263.88, 3.10), Slider Value: 47, Phase: MoveToInitial, Scenario: 5
Timestamp: 535.2239, Drone Position: (-354.76, 45.00, -107.38), Speed: 2.153068, Camera Position: (-103.04, 1.54, -107.39), Camera Rotation: (352.41, 263.84, 3.14), Slider Value: 47, Phase: MoveToInitial, Scenario: 5
Timestamp: 535.2379, Drone Position: (-354.73, 45.00, -107.38), Speed: 2.223119, Camera Position: (-103.04, 1.54, -107.39), Camera Rotation: (352.44, 263.79, 3.20), Slider Value: 47, Phase: MoveToInitial, Scenario: 5
Timestamp: 535.2518, Drone Position: (-354.70, 45.00, -107.38), Speed: 2.29239, Camera Position: (-103.04, 1.54, -107.39), Camera Rotation: (352.38, 263.76, 3.24), Slider Value: 47, Phase: MoveToInitial, Scenario: 5
Timestamp: 535.2656, Drone Position: (-354.66, 45.00, -107.38), Speed: 2.361518, Camera Position: (-103.04, 1.54, -107.38), Camera Rotation: (352.22, 263.76, 3.25), Slider Value: 47, Phase: MoveToInitial, Scenario: 5
