Timestamp: 181.4052, Drone Position: (-355.24, 45.00, -107.38), Speed: 0.14095, Camera Position: (-103.03, 1.54, -107.34), Camera Rotation: (352.94, 267.43, 358.82), Slider Value: 1, Phase: MoveToInitial, Scenario: 2
Timestamp: 181.4211, Drone Position: (-355.23, 45.00, -107.38), Speed: 0.2203885, Camera Position: (-103.03, 1.54, -107.34), Camera Rotation: (352.84, 267.66, 358.81), Slider Value: 1, Phase: MoveToInitial, Scenario: 2
Timestamp: 181.4343, Drone Position: (-355.23, 45.00, -107.38), Speed: 0.286124, Camera Position: (-103.03, 1.54, -107.34), Camera Rotation: (352.75, 267.88, 358.79), Slider Value: 1, Phase: MoveToInitial, Scenario: 2
Timestamp: 181.4476, Drone Position: (-355.22, 45.00, -107.38), Speed: 0.3524715, Camera Position: (-103.03, 1.54, -107.34), Camera Rotation: (352.67, 268.11, 358.75), Slider Value: 1, Phase: MoveToInitial, Scenario: 2
Timestamp: 181.4613, Drone Position: (-355.22, 45.00, -107.38), Speed: 0.421422, Camera Position: (-103.03, 1.54, -107.34), Camera Rotation: (352.58, 268.34, 358.69), Slider Value: 1, Phase: MoveToInitial, Scenario: 2
Timestamp: 181.4751, Drone Position: (-355.21, 45.00, -107.38), Speed: 0.4901245, Camera Position: (-103.03, 1.54, -107.34), Camera Rotation: (352.51, 268.58, 358.61), Slider Value: 1, Phase: MoveToInitial, Scenario: 2
Timestamp: 181.4888, Drone Position: (-355.20, 45.00, -107.38), Speed: 0.558587, Camera Position: (-103.03, 1.54, -107.34), Camera Rotation: (352.41, 268.81, 358.54), Slider Value: 1, Phase: MoveToInitial, Scenario: 2
Timestamp: 181.5025, Drone Position: (-355.20, 45.00, -107.38), Speed: 0.6270545, Camera Position: (-103.03, 1.54, -107.34), Camera Rotation: (352.23, 269.04, 358.44), Slider Value: 1, Phase: MoveToInitial, Scenario: 2
Timestamp: 181.5166, Drone Position: (-355.19, 45.00, -107.38), Speed: 0.6975035, Camera Position: (-103.03, 1.54, -107.34), Camera Rotation: (352.10, 269.26, 358.31), Slider Value: 1, Phase: MoveToInitial, Scenario: 2
Timestamp: 181.53, Drone Position: (-355.18, 45.00, -107.38), Speed: 0.7648665, Camera Position: (-103.03, 1.54, -107.34), Camera Rotation: (351.92, 269.52, 358.17), Slider Value: 1, Phase: MoveToInitial, Scenario: 2
Timestamp: 181.5443, Drone Position: (-355.16, 45.00, -107.38), Speed: 0.836319, Camera Position: (-103.03, 1.54, -107.34), Camera Rotation: (351.73, 269.82, 358.07), Slider Value: 1, Phase: MoveToInitial, Scenario: 2
Timestamp: 181.5578, Drone Position: (-355.15, 45.00, -107.38), Speed: 0.9036961, Camera Position: (-103.03, 1.54, -107.34), Camera Rotation: (351.50, 270.17, 358.00), Slider Value: 1, Phase: MoveToInitial, Scenario: 2
Timestamp: 181.572, Drone Position: (-355.14, 45.00, -107.38), Speed: 0.9745591, Camera Position: (-103.03, 1.54, -107.34), Camera Rotation: (351.22, 270.49, 357.98), Slider Value: 1, Phase: MoveToInitial, Scenario: 2
Timestamp: 181.5859, Drone Position: (-355.12, 45.00, -107.38), Speed: 1.044079, Camera Position: (-103.03, 1.54, -107.34), Camera Rotation: (350.93, 270.77, 357.97), Slider Value: 1, Phase: MoveToInitial, Scenario: 2
Timestamp: 181.5996, Drone Position: (-355.11, 45.00, -107.38), Speed: 1.112847, Camera Position: (-103.03, 1.54, -107.33), Camera Rotation: (350.68, 270.99, 357.98), Slider Value: 1, Phase: MoveToInitial, Scenario: 2
Timestamp: 181.6135, Drone Position: (-355.09, 45.00, -107.38), Speed: 1.182315, Camera Position: (-103.03, 1.54, -107.33), Camera Rotation: (350.50, 271.17, 357.97), Slider Value: 1, Phase: MoveToInitial, Scenario: 2
Timestamp: 181.6274, Drone Position: (-355.07, 45.00, -107.38), Speed: 1.251809, Camera Position: (-103.03, 1.54, -107.33), Camera Rotation: (350.35, 271.33, 357.93), Slider Value: 1, Phase: MoveToInitial, Scenario: 2
Timestamp: 181.6415, Drone Position: (-355.05, 45.00, -107.38), Speed: 1.322082, Camera Position: (-103.02, 1.54, -107.33), Camera Rotation: (350.22, 271.45, 357.88), Slider Value: 1, Phase: MoveToInitial, Scenario: 2
Timestamp: 181.6553, Drone Position: (-355.04, 45.00, -107.38), Speed: 1.391302, Camera Position: (-103.02, 1.54, -107.33), Camera Rotation: (350.07, 271.53, 357.83), Slider Value: 1, Phase: MoveToInitial, Scenario: 2
Timestamp: 181.6691, Drone Position: (-355.02, 45.00, -107.38), Speed: 1.460198, Camera Position: (-103.02, 1.54, -107.33), Camera Rotation: (349.91, 271.58, 357.80), Slider Value: 1, Phase: MoveToInitial, Scenario: 2
Timestamp: 181.6831, Drone Position: (-354.99, 45.00, -107.38), Speed: 1.5302, Camera Position: (-103.02, 1.54, -107.33), Camera Rotation: (349.72, 271.58, 357.80), Slider Value: 1, Phase: MoveToInitial, Scenario: 2
Timestamp: 181.6969, Drone Position: (-354.97, 45.00, -107.38), Speed: 1.598955, Camera Position: (-103.02, 1.54, -107.33), Camera Rotation: (349.55, 271.56, 357.80), Slider Value: 1, Phase: MoveToInitial, Scenario: 2
Timestamp: 181.711, Drone Position: (-354.95, 45.00, -107.38), Speed: 1.669901, Camera Position: (-103.02, 1.54, -107.33), Camera Rotation: (349.41, 271.55, 357.79), Slider Value: 1, Phase: MoveToInitial, Scenario: 2
Timestamp: 181.7249, Drone Position: (-354.92, 45.00, -107.38), Speed: 1.739457, Camera Position: (-103.02, 1.54, -107.33), Camera Rotation: (349.29, 271.53, 357.78), Slider Value: 1, Phase: MoveToInitial, Scenario: 2
Timestamp: 181.7388, Drone Position: (-354.90, 45.00, -107.38), Speed: 1.808493, Camera Position: (-103.02, 1.54, -107.33), Camera Rotation: (349.20, 271.51, 357.80), Slider Value: 1, Phase: MoveToInitial, Scenario: 2
Timestamp: 181.7527, Drone Position: (-354.87, 45.00, -107.38), Speed: 1.878034, Camera Position: (-103.02, 1.54, -107.33), Camera Rotation: (349.14, 271.48, 357.82), Slider Value: 1, Phase: MoveToInitial, Scenario: 2
