Timestamp: 13.82977, Drone Position: (-355.24, 45.00, -107.38), Speed: 0.13972, Camera Position: (-103.06, 1.52, -107.32), Camera Rotation: (2.78, 277.38, 357.68), Slider Value: 47, Phase: MoveToInitial, Scenario: 2
Timestamp: 13.8459, Drone Position: (-355.23, 45.00, -107.38), Speed: 0.2203705, Camera Position: (-103.06, 1.52, -107.32), Camera Rotation: (2.76, 277.34, 357.69), Slider Value: 47, Phase: MoveToInitial, Scenario: 2
Timestamp: 13.8599, Drone Position: (-355.23, 45.00, -107.38), Speed: 0.2903525, Camera Position: (-103.06, 1.52, -107.32), Camera Rotation: (2.72, 277.31, 357.70), Slider Value: 47, Phase: MoveToInitial, Scenario: 2
Timestamp: 13.87271, Drone Position: (-355.22, 45.00, -107.38), Speed: 0.3544195, Camera Position: (-103.06, 1.52, -107.32), Camera Rotation: (2.67, 277.26, 357.70), Slider Value: 47, Phase: MoveToInitial, Scenario: 2
Timestamp: 13.88627, Drone Position: (-355.22, 45.00, -107.38), Speed: 0.4222255, Camera Position: (-103.06, 1.52, -107.32), Camera Rotation: (2.61, 277.22, 357.70), Slider Value: 47, Phase: MoveToInitial, Scenario: 2
Timestamp: 13.89984, Drone Position: (-355.21, 45.00, -107.38), Speed: 0.4900585, Camera Position: (-103.06, 1.52, -107.32), Camera Rotation: (2.57, 277.17, 357.70), Slider Value: 47, Phase: MoveToInitial, Scenario: 2
Timestamp: 13.91386, Drone Position: (-355.20, 45.00, -107.38), Speed: 0.560174, Camera Position: (-103.06, 1.52, -107.32), Camera Rotation: (2.54, 277.11, 357.71), Slider Value: 47, Phase: MoveToInitial, Scenario: 2
Timestamp: 13.92749, Drone Position: (-355.20, 45.00, -107.38), Speed: 0.628321, Camera Position: (-103.06, 1.52, -107.32), Camera Rotation: (2.52, 277.07, 357.72), Slider Value: 47, Phase: MoveToInitial, Scenario: 2
Timestamp: 13.94163, Drone Position: (-355.19, 45.00, -107.38), Speed: 0.6990175, Camera Position: (-103.06, 1.52, -107.32), Camera Rotation: (2.49, 277.02, 357.73), Slider Value: 47, Phase: MoveToInitial, Scenario: 2
Timestamp: 13.95538, Drone Position: (-355.17, 45.00, -107.38), Speed: 0.7677885, Camera Position: (-103.06, 1.52, -107.32), Camera Rotation: (2.45, 276.96, 357.75), Slider Value: 47, Phase: MoveToInitial, Scenario: 2
Timestamp: 13.96903, Drone Position: (-355.16, 45.00, -107.38), Speed: 0.8360125, Camera Position: (-103.06, 1.52, -107.32), Camera Rotation: (2.42, 276.91, 357.76), Slider Value: 47, Phase: MoveToInitial, Scenario: 2
Timestamp: 13.98313, Drone Position: (-355.15, 45.00, -107.38), Speed: 0.9064925, Camera Position: (-103.06, 1.52, -107.32), Camera Rotation: (2.39, 276.87, 357.76), Slider Value: 47, Phase: MoveToInitial, Scenario: 2
Timestamp: 13.99684, Drone Position: (-355.14, 45.00, -107.38), Speed: 0.975075, Camera Position: (-103.06, 1.52, -107.32), Camera Rotation: (2.36, 276.82, 357.76), Slider Value: 47, Phase: MoveToInitial, Scenario: 2
Timestamp: 14.01073, Drone Position: (-355.12, 45.00, -107.38), Speed: 1.044527, Camera Position: (-103.06, 1.52, -107.32), Camera Rotation: (2.33, 276.78, 357.75), Slider Value: 47, Phase: MoveToInitial, Scenario: 2
Timestamp: 14.02445, Drone Position: (-355.11, 45.00, -107.38), Speed: 1.113111, Camera Position: (-103.06, 1.52, -107.32), Camera Rotation: (2.31, 276.74, 357.74), Slider Value: 47, Phase: MoveToInitial, Scenario: 2
Timestamp: 14.03823, Drone Position: (-355.09, 45.00, -107.38), Speed: 1.18201, Camera Position: (-103.05, 1.52, -107.32), Camera Rotation: (2.29, 276.70, 357.73), Slider Value: 47, Phase: MoveToInitial, Scenario: 2
Timestamp: 14.05246, Drone Position: (-355.07, 45.00, -107.38), Speed: 1.253148, Camera Position: (-103.05, 1.52, -107.32), Camera Rotation: (2.27, 276.66, 357.72), Slider Value: 47, Phase: MoveToInitial, Scenario: 2
Timestamp: 14.06601, Drone Position: (-355.06, 45.00, -107.38), Speed: 1.320914, Camera Position: (-103.05, 1.52, -107.32), Camera Rotation: (2.26, 276.62, 357.70), Slider Value: 47, Phase: MoveToInitial, Scenario: 2
Timestamp: 14.08001, Drone Position: (-355.04, 45.00, -107.38), Speed: 1.390918, Camera Position: (-103.05, 1.52, -107.32), Camera Rotation: (2.27, 276.60, 357.69), Slider Value: 47, Phase: MoveToInitial, Scenario: 2
Timestamp: 14.09385, Drone Position: (-355.02, 45.00, -107.38), Speed: 1.460103, Camera Position: (-103.05, 1.52, -107.32), Camera Rotation: (2.26, 276.57, 357.69), Slider Value: 47, Phase: MoveToInitial, Scenario: 2
