Timestamp: 370.8815, Drone Position: (-355.23, 45.00, -107.38), Speed: 0.17177, Camera Position: (-103.03, 1.53, -107.36), Camera Rotation: (353.81, 269.73, 1.89), Slider Value: 1, Phase: MoveToInitial, Scenario: 4
Timestamp: 370.9042, Drone Position: (-355.23, 45.00, -107.38), Speed: 0.285298, Camera Position: (-103.03, 1.53, -107.36), Camera Rotation: (353.88, 269.72, 1.89), Slider Value: 1, Phase: MoveToInitial, Scenario: 4
Timestamp: 370.9183, Drone Position: (-355.22, 45.00, -107.38), Speed: 0.356037, Camera Position: (-103.03, 1.53, -107.36), Camera Rotation: (353.92, 269.70, 1.89), Slider Value: 1, Phase: MoveToInitial, Scenario: 4
Timestamp: 370.9366, Drone Position: (-355.22, 45.00, -107.38), Speed: 0.44764, Camera Position: (-103.03, 1.53, -107.36), Camera Rotation: (354.10, 269.65, 1.96), Slider Value: 1, Phase: MoveToInitial, Scenario: 4
Timestamp: 370.9515, Drone Position: (-355.21, 45.00, -107.38), Speed: 0.522052, Camera Position: (-103.03, 1.53, -107.36), Camera Rotation: (353.97, 269.67, 1.93), Slider Value: 1, Phase: MoveToInitial, Scenario: 4
Timestamp: 370.974, Drone Position: (-355.19, 45.00, -107.38), Speed: 0.6344365, Camera Position: (-103.03, 1.53, -107.36), Camera Rotation: (354.06, 269.64, 1.93), Slider Value: 1, Phase: MoveToInitial, Scenario: 4
Timestamp: 370.9879, Drone Position: (-355.18, 45.00, -107.38), Speed: 0.7039105, Camera Position: (-103.03, 1.53, -107.36), Camera Rotation: (354.10, 269.62, 1.94), Slider Value: 1, Phase: MoveToInitial, Scenario: 4
Timestamp: 371.0013, Drone Position: (-355.17, 45.00, -107.38), Speed: 0.7710515, Camera Position: (-103.03, 1.53, -107.36), Camera Rotation: (354.32, 269.54, 1.98), Slider Value: 1, Phase: MoveToInitial, Scenario: 4
Timestamp: 371.0148, Drone Position: (-355.16, 45.00, -107.38), Speed: 0.838676, Camera Position: (-103.03, 1.53, -107.36), Camera Rotation: (354.20, 269.57, 1.96), Slider Value: 1, Phase: MoveToInitial, Scenario: 4
Timestamp: 371.0286, Drone Position: (-355.15, 45.00, -107.38), Speed: 0.9076075, Camera Position: (-103.03, 1.53, -107.36), Camera Rotation: (354.20, 269.55, 1.97), Slider Value: 1, Phase: MoveToInitial, Scenario: 4
Timestamp: 371.0423, Drone Position: (-355.14, 45.00, -107.38), Speed: 0.9758815, Camera Position: (-103.03, 1.53, -107.36), Camera Rotation: (354.27, 269.49, 1.98), Slider Value: 1, Phase: MoveToInitial, Scenario: 4
