Timestamp: 846.2578, Drone Position: (-355.24, 45.00, -107.38), Speed: 0.140265, Camera Position: (-103.01, 1.53, -107.39), Camera Rotation: (351.58, 270.46, 0.97), Slider Value: 1, Phase: MoveToInitial, Scenario: 2
Timestamp: 846.2734, Drone Position: (-355.23, 45.00, -107.38), Speed: 0.2187615, Camera Position: (-103.01, 1.53, -107.39), Camera Rotation: (351.48, 270.53, 0.97), Slider Value: 1, Phase: MoveToInitial, Scenario: 2
Timestamp: 846.2872, Drone Position: (-355.23, 45.00, -107.38), Speed: 0.287443, Camera Position: (-103.01, 1.53, -107.39), Camera Rotation: (351.37, 270.59, 0.96), Slider Value: 1, Phase: MoveToInitial, Scenario: 2
Timestamp: 846.3012, Drone Position: (-355.22, 45.00, -107.38), Speed: 0.357544, Camera Position: (-103.01, 1.53, -107.39), Camera Rotation: (351.27, 270.65, 0.96), Slider Value: 1, Phase: MoveToInitial, Scenario: 2
Timestamp: 846.3145, Drone Position: (-355.22, 45.00, -107.38), Speed: 0.423752, Camera Position: (-103.01, 1.53, -107.39), Camera Rotation: (351.18, 270.73, 0.95), Slider Value: 1, Phase: MoveToInitial, Scenario: 2
Timestamp: 846.3283, Drone Position: (-355.21, 45.00, -107.38), Speed: 0.4928825, Camera Position: (-103.01, 1.53, -107.39), Camera Rotation: (351.08, 270.79, 0.94), Slider Value: 1, Phase: MoveToInitial, Scenario: 2
Timestamp: 846.3421, Drone Position: (-355.20, 45.00, -107.38), Speed: 0.5618175, Camera Position: (-103.01, 1.53, -107.38), Camera Rotation: (350.97, 270.86, 0.93), Slider Value: 1, Phase: MoveToInitial, Scenario: 2
Timestamp: 846.3557, Drone Position: (-355.19, 45.00, -107.38), Speed: 0.6299065, Camera Position: (-103.01, 1.53, -107.38), Camera Rotation: (350.87, 270.93, 0.91), Slider Value: 1, Phase: MoveToInitial, Scenario: 2
Timestamp: 846.3694, Drone Position: (-355.19, 45.00, -107.38), Speed: 0.698701, Camera Position: (-103.01, 1.53, -107.38), Camera Rotation: (350.76, 270.99, 0.89), Slider Value: 1, Phase: MoveToInitial, Scenario: 2
Timestamp: 846.3839, Drone Position: (-355.17, 45.00, -107.38), Speed: 0.770623, Camera Position: (-103.01, 1.53, -107.38), Camera Rotation: (350.67, 271.06, 0.86), Slider Value: 1, Phase: MoveToInitial, Scenario: 2
Timestamp: 846.4031, Drone Position: (-355.16, 45.00, -107.38), Speed: 0.866761, Camera Position: (-103.01, 1.53, -107.38), Camera Rotation: (350.57, 271.11, 0.82), Slider Value: 1, Phase: MoveToInitial, Scenario: 2
Timestamp: 846.4262, Drone Position: (-355.14, 45.00, -107.38), Speed: 0.9824015, Camera Position: (-103.01, 1.53, -107.38), Camera Rotation: (350.45, 271.23, 0.74), Slider Value: 1, Phase: MoveToInitial, Scenario: 2
Timestamp: 846.4399, Drone Position: (-355.12, 45.00, -107.38), Speed: 1.051167, Camera Position: (-103.01, 1.53, -107.38), Camera Rotation: (350.41, 271.28, 0.71), Slider Value: 1, Phase: MoveToInitial, Scenario: 2
Timestamp: 846.4536, Drone Position: (-355.11, 45.00, -107.38), Speed: 1.119081, Camera Position: (-103.01, 1.53, -107.38), Camera Rotation: (350.07, 271.53, 0.54), Slider Value: 1, Phase: MoveToInitial, Scenario: 2
Timestamp: 846.4671, Drone Position: (-355.09, 45.00, -107.38), Speed: 1.187094, Camera Position: (-103.01, 1.53, -107.38), Camera Rotation: (350.29, 271.37, 0.64), Slider Value: 1, Phase: MoveToInitial, Scenario: 2
Timestamp: 846.4808, Drone Position: (-355.07, 45.00, -107.38), Speed: 1.255572, Camera Position: (-103.01, 1.53, -107.38), Camera Rotation: (350.22, 271.40, 0.61), Slider Value: 1, Phase: MoveToInitial, Scenario: 2
Timestamp: 846.4946, Drone Position: (-355.05, 45.00, -107.38), Speed: 1.324591, Camera Position: (-103.01, 1.53, -107.38), Camera Rotation: (350.17, 271.45, 0.57), Slider Value: 1, Phase: MoveToInitial, Scenario: 2
Timestamp: 846.5084, Drone Position: (-355.04, 45.00, -107.38), Speed: 1.393164, Camera Position: (-103.01, 1.53, -107.38), Camera Rotation: (350.13, 271.49, 0.53), Slider Value: 1, Phase: MoveToInitial, Scenario: 2
Timestamp: 846.5222, Drone Position: (-355.01, 45.00, -107.38), Speed: 1.462277, Camera Position: (-103.01, 1.53, -107.38), Camera Rotation: (350.10, 271.53, 0.49), Slider Value: 1, Phase: MoveToInitial, Scenario: 2
Timestamp: 846.5369, Drone Position: (-354.99, 45.00, -107.38), Speed: 1.536014, Camera Position: (-103.01, 1.53, -107.38), Camera Rotation: (350.06, 271.56, 0.45), Slider Value: 1, Phase: MoveToInitial, Scenario: 2
