ID: 1, Timestamp: 335.3685, Drone Position: (-355.24, 45.00, -107.38), Speed: 0.1346835, Camera Position: (-103.38, 1.80, -107.34), Camera Rotation: (355.47, 270.64, 357.69), Slider Value: 48, Phase: MoveToInitial, Scenario: 5
ID: 1, Timestamp: 335.3822, Drone Position: (-355.23, 45.00, -107.38), Speed: 0.2030605, Camera Position: (-103.38, 1.80, -107.34), Camera Rotation: (355.54, 270.83, 357.67), Slider Value: 48, Phase: MoveToInitial, Scenario: 5
ID: 1, Timestamp: 335.396, Drone Position: (-355.23, 45.00, -107.38), Speed: 0.27208, Camera Position: (-103.38, 1.80, -107.34), Camera Rotation: (355.60, 270.76, 357.72), Slider Value: 48, Phase: MoveToInitial, Scenario: 5
ID: 1, Timestamp: 335.4095, Drone Position: (-355.23, 45.00, -107.38), Speed: 0.339856, Camera Position: (-103.38, 1.80, -107.34), Camera Rotation: (355.72, 270.68, 357.75), Slider Value: 48, Phase: MoveToInitial, Scenario: 5
ID: 1, Timestamp: 335.4235, Drone Position: (-355.22, 45.00, -107.38), Speed: 0.409377, Camera Position: (-103.38, 1.80, -107.34), Camera Rotation: (355.84, 270.60, 357.78), Slider Value: 48, Phase: MoveToInitial, Scenario: 5
ID: 1, Timestamp: 335.437, Drone Position: (-355.21, 45.00, -107.38), Speed: 0.4771065, Camera Position: (-103.38, 1.80, -107.34), Camera Rotation: (355.97, 270.52, 357.80), Slider Value: 48, Phase: MoveToInitial, Scenario: 5
ID: 1, Timestamp: 335.4509, Drone Position: (-355.21, 45.00, -107.38), Speed: 0.546611, Camera Position: (-103.38, 1.80, -107.34), Camera Rotation: (356.12, 270.44, 357.82), Slider Value: 48, Phase: MoveToInitial, Scenario: 5
ID: 1, Timestamp: 335.4649, Drone Position: (-355.20, 45.00, -107.38), Speed: 0.6164805, Camera Position: (-103.38, 1.80, -107.34), Camera Rotation: (356.37, 270.35, 357.86), Slider Value: 48, Phase: MoveToInitial, Scenario: 5
ID: 1, Timestamp: 335.4788, Drone Position: (-355.19, 45.00, -107.38), Speed: 0.6861795, Camera Position: (-103.38, 1.80, -107.34), Camera Rotation: (356.74, 270.25, 357.92), Slider Value: 48, Phase: MoveToInitial, Scenario: 5
ID: 1, Timestamp: 335.4926, Drone Position: (-355.18, 45.00, -107.38), Speed: 0.7550975, Camera Position: (-103.38, 1.80, -107.34), Camera Rotation: (357.16, 270.16, 357.98), Slider Value: 48, Phase: MoveToInitial, Scenario: 5
ID: 1, Timestamp: 335.5069, Drone Position: (-355.17, 45.00, -107.38), Speed: 0.8265405, Camera Position: (-103.38, 1.80, -107.34), Camera Rotation: (357.61, 270.07, 358.08), Slider Value: 48, Phase: MoveToInitial, Scenario: 5
ID: 1, Timestamp: 335.5273, Drone Position: (-355.15, 45.00, -107.38), Speed: 0.928337, Camera Position: (-103.38, 1.80, -107.34), Camera Rotation: (357.78, 270.02, 358.23), Slider Value: 48, Phase: MoveToInitial, Scenario: 5
ID: 1, Timestamp: 335.5496, Drone Position: (-355.12, 45.00, -107.38), Speed: 1.039876, Camera Position: (-103.38, 1.80, -107.34), Camera Rotation: (356.92, 270.07, 358.50), Slider Value: 48, Phase: MoveToInitial, Scenario: 5
ID: 1, Timestamp: 335.563, Drone Position: (-355.11, 45.00, -107.38), Speed: 1.107444, Camera Position: (-103.38, 1.80, -107.34), Camera Rotation: (355.94, 270.15, 358.62), Slider Value: 48, Phase: MoveToInitial, Scenario: 5
ID: 1, Timestamp: 335.5767, Drone Position: (-355.09, 45.00, -107.38), Speed: 1.175754, Camera Position: (-103.38, 1.80, -107.34), Camera Rotation: (354.99, 270.27, 358.76), Slider Value: 48, Phase: MoveToInitial, Scenario: 5
ID: 1, Timestamp: 335.5904, Drone Position: (-355.08, 45.00, -107.38), Speed: 1.244314, Camera Position: (-103.38, 1.80, -107.34), Camera Rotation: (354.33, 270.37, 358.89), Slider Value: 48, Phase: MoveToInitial, Scenario: 5
ID: 1, Timestamp: 335.6042, Drone Position: (-355.06, 45.00, -107.38), Speed: 1.312985, Camera Position: (-103.38, 1.80, -107.34), Camera Rotation: (353.75, 270.44, 358.99), Slider Value: 48, Phase: MoveToInitial, Scenario: 5
ID: 1, Timestamp: 335.6179, Drone Position: (-355.04, 45.00, -107.38), Speed: 1.381783, Camera Position: (-103.38, 1.80, -107.34), Camera Rotation: (353.22, 270.48, 359.08), Slider Value: 48, Phase: MoveToInitial, Scenario: 5
ID: 1, Timestamp: 335.6315, Drone Position: (-355.02, 45.00, -107.38), Speed: 1.449757, Camera Position: (-103.38, 1.80, -107.34), Camera Rotation: (352.83, 270.43, 359.16), Slider Value: 48, Phase: MoveToInitial, Scenario: 5
ID: 1, Timestamp: 335.6455, Drone Position: (-355.00, 45.00, -107.38), Speed: 1.519757, Camera Position: (-103.37, 1.80, -107.34), Camera Rotation: (352.60, 270.32, 359.28), Slider Value: 48, Phase: MoveToInitial, Scenario: 5
ID: 1, Timestamp: 335.6591, Drone Position: (-354.98, 45.00, -107.38), Speed: 1.587784, Camera Position: (-103.37, 1.80, -107.34), Camera Rotation: (352.57, 270.11, 359.41), Slider Value: 48, Phase: MoveToInitial, Scenario: 5
ID: 1, Timestamp: 335.6731, Drone Position: (-354.95, 45.00, -107.38), Speed: 1.657626, Camera Position: (-103.37, 1.80, -107.34), Camera Rotation: (352.65, 269.85, 359.50), Slider Value: 48, Phase: MoveToInitial, Scenario: 5
ID: 1, Timestamp: 335.6868, Drone Position: (-354.93, 45.00, -107.38), Speed: 1.726149, Camera Position: (-103.37, 1.80, -107.34), Camera Rotation: (352.88, 269.57, 359.55), Slider Value: 48, Phase: MoveToInitial, Scenario: 5
ID: 1, Timestamp: 335.7011, Drone Position: (-354.90, 45.00, -107.38), Speed: 1.797784, Camera Position: (-103.37, 1.80, -107.34), Camera Rotation: (353.44, 269.22, 359.58), Slider Value: 48, Phase: MoveToInitial, Scenario: 5
ID: 1, Timestamp: 335.7147, Drone Position: (-354.88, 45.00, -107.38), Speed: 1.86577, Camera Position: (-103.37, 1.80, -107.34), Camera Rotation: (354.04, 268.84, 359.63), Slider Value: 48, Phase: MoveToInitial, Scenario: 5
ID: 1, Timestamp: 335.7289, Drone Position: (-354.85, 45.00, -107.38), Speed: 1.936508, Camera Position: (-103.37, 1.80, -107.34), Camera Rotation: (354.50, 268.46, 359.72), Slider Value: 48, Phase: MoveToInitial, Scenario: 5
ID: 1, Timestamp: 335.7424, Drone Position: (-354.82, 45.00, -107.38), Speed: 2.004132, Camera Position: (-103.37, 1.80, -107.34), Camera Rotation: (355.06, 268.07, 359.81), Slider Value: 48, Phase: MoveToInitial, Scenario: 5
ID: 1, Timestamp: 335.7562, Drone Position: (-354.79, 45.00, -107.38), Speed: 2.072942, Camera Position: (-103.37, 1.80, -107.34), Camera Rotation: (355.72, 267.70, 359.88), Slider Value: 48, Phase: MoveToInitial, Scenario: 5
ID: 1, Timestamp: 335.7702, Drone Position: (-354.76, 45.00, -107.38), Speed: 2.143072, Camera Position: (-103.37, 1.80, -107.34), Camera Rotation: (356.58, 267.37, 359.93), Slider Value: 48, Phase: MoveToInitial, Scenario: 5
ID: 1, Timestamp: 335.7842, Drone Position: (-354.73, 45.00, -107.38), Speed: 2.213291, Camera Position: (-103.37, 1.80, -107.34), Camera Rotation: (357.54, 267.04, 359.96), Slider Value: 48, Phase: MoveToInitial, Scenario: 5
ID: 1, Timestamp: 335.798, Drone Position: (-354.70, 45.00, -107.38), Speed: 2.282012, Camera Position: (-103.38, 1.79, -107.35), Camera Rotation: (358.71, 266.69, 0.06), Slider Value: 48, Phase: MoveToInitial, Scenario: 5
ID: 1, Timestamp: 335.8119, Drone Position: (-354.67, 45.00, -107.38), Speed: 2.351475, Camera Position: (-103.38, 1.79, -107.35), Camera Rotation: (359.62, 266.34, 0.20), Slider Value: 48, Phase: MoveToInitial, Scenario: 5
ID: 1, Timestamp: 335.8258, Drone Position: (-354.64, 45.00, -107.38), Speed: 2.421169, Camera Position: (-103.38, 1.79, -107.35), Camera Rotation: (359.96, 266.00, 0.29), Slider Value: 48, Phase: MoveToInitial, Scenario: 5
ID: 1, Timestamp: 335.8397, Drone Position: (-354.60, 45.00, -107.38), Speed: 2.490693, Camera Position: (-103.38, 1.79, -107.35), Camera Rotation: (359.72, 265.71, 0.34), Slider Value: 48, Phase: MoveToInitial, Scenario: 5
ID: 1, Timestamp: 335.8536, Drone Position: (-354.57, 45.00, -107.38), Speed: 2.560293, Camera Position: (-103.38, 1.79, -107.35), Camera Rotation: (359.51, 265.47, 0.42), Slider Value: 48, Phase: MoveToInitial, Scenario: 5
ID: 1, Timestamp: 335.8675, Drone Position: (-354.53, 45.00, -107.38), Speed: 2.629761, Camera Position: (-103.38, 1.79, -107.35), Camera Rotation: (359.25, 265.23, 0.54), Slider Value: 48, Phase: MoveToInitial, Scenario: 5
ID: 1, Timestamp: 335.8811, Drone Position: (-354.49, 45.00, -107.38), Speed: 2.69758, Camera Position: (-103.38, 1.79, -107.35), Camera Rotation: (358.65, 264.94, 0.63), Slider Value: 48, Phase: MoveToInitial, Scenario: 5
ID: 1, Timestamp: 335.8954, Drone Position: (-354.45, 45.00, -107.38), Speed: 2.769218, Camera Position: (-103.38, 1.79, -107.35), Camera Rotation: (357.85, 264.52, 0.62), Slider Value: 48, Phase: MoveToInitial, Scenario: 5
ID: 1, Timestamp: 335.9093, Drone Position: (-354.41, 45.00, -107.38), Speed: 2.838419, Camera Position: (-103.38, 1.80, -107.35), Camera Rotation: (357.19, 264.05, 0.61), Slider Value: 48, Phase: MoveToInitial, Scenario: 5
ID: 1, Timestamp: 335.923, Drone Position: (-354.37, 45.00, -107.38), Speed: 2.906997, Camera Position: (-103.38, 1.80, -107.35), Camera Rotation: (356.75, 263.58, 0.65), Slider Value: 48, Phase: MoveToInitial, Scenario: 5
ID: 1, Timestamp: 335.9375, Drone Position: (-354.33, 45.00, -107.38), Speed: 2.97969, Camera Position: (-103.38, 1.80, -107.35), Camera Rotation: (356.32, 263.07, 0.78), Slider Value: 48, Phase: MoveToInitial, Scenario: 5
ID: 1, Timestamp: 335.9512, Drone Position: (-354.29, 45.00, -107.38), Speed: 3.048067, Camera Position: (-103.38, 1.80, -107.35), Camera Rotation: (356.01, 262.44, 0.91), Slider Value: 48, Phase: MoveToInitial, Scenario: 5
ID: 1, Timestamp: 335.9648, Drone Position: (-354.25, 45.00, -107.38), Speed: 3.116004, Camera Position: (-103.38, 1.80, -107.35), Camera Rotation: (355.85, 261.74, 1.05), Slider Value: 48, Phase: MoveToInitial, Scenario: 5
ID: 1, Timestamp: 335.9789, Drone Position: (-354.20, 45.00, -107.38), Speed: 3.186415, Camera Position: (-103.38, 1.80, -107.36), Camera Rotation: (355.88, 260.91, 1.25), Slider Value: 48, Phase: MoveToInitial, Scenario: 5
ID: 1, Timestamp: 335.9926, Drone Position: (-354.16, 45.00, -107.38), Speed: 3.25502, Camera Position: (-103.38, 1.80, -107.36), Camera Rotation: (356.13, 260.04, 1.58), Slider Value: 48, Phase: MoveToInitial, Scenario: 5
ID: 1, Timestamp: 336.0067, Drone Position: (-354.11, 45.00, -107.38), Speed: 3.325456, Camera Position: (-103.38, 1.80, -107.36), Camera Rotation: (356.57, 259.08, 2.03), Slider Value: 48, Phase: MoveToInitial, Scenario: 5
ID: 1, Timestamp: 336.0203, Drone Position: (-354.06, 45.00, -107.38), Speed: 3.393816, Camera Position: (-103.38, 1.80, -107.36), Camera Rotation: (357.27, 257.94, 2.65), Slider Value: 48, Phase: MoveToInitial, Scenario: 5
ID: 1, Timestamp: 336.0343, Drone Position: (-354.02, 45.00, -107.38), Speed: 3.463592, Camera Position: (-103.38, 1.80, -107.36), Camera Rotation: (358.11, 256.69, 3.17), Slider Value: 48, Phase: MoveToInitial, Scenario: 5
ID: 1, Timestamp: 336.0482, Drone Position: (-353.97, 45.00, -107.38), Speed: 3.533307, Camera Position: (-103.38, 1.79, -107.37), Camera Rotation: (358.99, 255.42, 3.55), Slider Value: 48, Phase: MoveToInitial, Scenario: 5
ID: 1, Timestamp: 336.062, Drone Position: (-353.92, 45.00, -107.38), Speed: 3.602273, Camera Position: (-103.38, 1.79, -107.37), Camera Rotation: (0.16, 254.03, 3.92), Slider Value: 48, Phase: MoveToInitial, Scenario: 5
ID: 1, Timestamp: 336.0762, Drone Position: (-353.86, 45.00, -107.38), Speed: 3.673209, Camera Position: (-103.37, 1.79, -107.37), Camera Rotation: (1.59, 252.55, 4.26), Slider Value: 48, Phase: MoveToInitial, Scenario: 5
