ID: 1, Timestamp: 0.3533334, Drone Position: (-354.61, 45.00, -107.38), Speed: 1.866667, Camera Position: (-103.24, 0.00, -107.38), Camera Rotation: (0.00, 270.00, 0.00), Slider Value: 50, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 0.4868186, Drone Position: (-354.27, 45.00, -107.38), Speed: 2.534093, Camera Position: (-102.97, 1.72, -107.50), Camera Rotation: (3.58, 321.53, 358.28), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 0.5540255, Drone Position: (-354.08, 45.00, -107.38), Speed: 2.870128, Camera Position: (-102.97, 1.72, -107.50), Camera Rotation: (3.62, 322.05, 358.27), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 0.5707886, Drone Position: (-354.03, 45.00, -107.38), Speed: 2.953943, Camera Position: (-102.96, 1.72, -107.50), Camera Rotation: (3.82, 325.24, 358.21), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 0.5924903, Drone Position: (-353.96, 45.00, -107.38), Speed: 3.062452, Camera Position: (-102.96, 1.72, -107.50), Camera Rotation: (3.84, 325.93, 358.27), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 0.6278549, Drone Position: (-353.85, 45.00, -107.38), Speed: 3.239275, Camera Position: (-102.95, 1.72, -107.49), Camera Rotation: (3.87, 332.00, 358.33), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 0.6461627, Drone Position: (-353.79, 45.00, -107.38), Speed: 3.330814, Camera Position: (-102.95, 1.72, -107.49), Camera Rotation: (3.81, 333.21, 358.27), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 0.6717572, Drone Position: (-353.70, 45.00, -107.38), Speed: 3.458786, Camera Position: (-102.95, 1.72, -107.49), Camera Rotation: (3.78, 331.99, 358.25), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 0.6845558, Drone Position: (-353.65, 45.00, -107.38), Speed: 3.522779, Camera Position: (-102.95, 1.72, -107.49), Camera Rotation: (3.78, 331.99, 358.23), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 0.7082834, Drone Position: (-353.57, 45.00, -107.38), Speed: 3.641417, Camera Position: (-102.95, 1.72, -107.49), Camera Rotation: (3.80, 335.58, 358.05), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 0.7209364, Drone Position: (-353.52, 45.00, -107.38), Speed: 3.704682, Camera Position: (-102.95, 1.72, -107.49), Camera Rotation: (3.80, 333.78, 358.12), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 0.7332504, Drone Position: (-353.47, 45.00, -107.38), Speed: 3.766253, Camera Position: (-102.94, 1.72, -107.49), Camera Rotation: (3.79, 337.15, 357.94), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 0.7466415, Drone Position: (-353.42, 45.00, -107.38), Speed: 3.833208, Camera Position: (-102.95, 1.72, -107.49), Camera Rotation: (3.78, 335.57, 358.02), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 0.7602233, Drone Position: (-353.37, 45.00, -107.38), Speed: 3.901117, Camera Position: (-102.95, 1.72, -107.49), Camera Rotation: (3.80, 336.76, 357.96), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 0.7749054, Drone Position: (-353.31, 45.00, -107.38), Speed: 3.974528, Camera Position: (-102.95, 1.72, -107.49), Camera Rotation: (3.83, 336.15, 358.01), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 0.7884271, Drone Position: (-353.26, 45.00, -107.38), Speed: 4.042136, Camera Position: (-102.94, 1.72, -107.49), Camera Rotation: (3.87, 337.34, 357.98), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 0.8013819, Drone Position: (-353.20, 45.00, -107.38), Speed: 4.10691, Camera Position: (-102.94, 1.72, -107.48), Camera Rotation: (3.87, 337.92, 357.97), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 0.8149787, Drone Position: (-353.15, 45.00, -107.38), Speed: 4.174894, Camera Position: (-102.94, 1.72, -107.48), Camera Rotation: (3.86, 338.50, 357.94), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 0.8288307, Drone Position: (-353.09, 45.00, -107.38), Speed: 4.244154, Camera Position: (-102.94, 1.72, -107.48), Camera Rotation: (3.89, 339.08, 357.90), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 0.8423656, Drone Position: (-353.03, 45.00, -107.38), Speed: 4.311829, Camera Position: (-102.94, 1.72, -107.48), Camera Rotation: (3.95, 339.60, 357.89), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 0.8561543, Drone Position: (-352.97, 45.00, -107.38), Speed: 4.380772, Camera Position: (-102.94, 1.72, -107.48), Camera Rotation: (3.99, 340.10, 357.88), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 0.8698767, Drone Position: (-352.91, 45.00, -107.38), Speed: 4.449385, Camera Position: (-102.94, 1.72, -107.48), Camera Rotation: (4.01, 340.57, 357.88), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 0.8834057, Drone Position: (-352.85, 45.00, -107.38), Speed: 4.51703, Camera Position: (-102.94, 1.72, -107.48), Camera Rotation: (4.08, 341.05, 357.86), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 0.8975831, Drone Position: (-352.78, 45.00, -107.38), Speed: 4.587917, Camera Position: (-102.94, 1.72, -107.48), Camera Rotation: (4.15, 341.49, 357.82), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 0.9115359, Drone Position: (-352.72, 45.00, -107.38), Speed: 4.657681, Camera Position: (-102.94, 1.72, -107.48), Camera Rotation: (4.21, 341.93, 357.80), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 0.9254459, Drone Position: (-352.65, 45.00, -107.38), Speed: 4.727231, Camera Position: (-102.94, 1.72, -107.48), Camera Rotation: (4.24, 342.36, 357.78), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 0.9392297, Drone Position: (-352.59, 45.00, -107.38), Speed: 4.79615, Camera Position: (-102.94, 1.72, -107.48), Camera Rotation: (4.23, 342.77, 357.75), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 0.9532571, Drone Position: (-352.52, 45.00, -107.38), Speed: 4.866287, Camera Position: (-102.94, 1.72, -107.48), Camera Rotation: (4.24, 343.19, 357.74), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 0.9667345, Drone Position: (-352.45, 45.00, -107.38), Speed: 4.933674, Camera Position: (-102.94, 1.72, -107.48), Camera Rotation: (4.25, 343.58, 357.71), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 0.9812614, Drone Position: (-352.38, 45.00, -107.38), Speed: 5.006309, Camera Position: (-102.94, 1.72, -107.48), Camera Rotation: (4.27, 343.96, 357.67), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 0.9948496, Drone Position: (-352.31, 45.00, -107.38), Speed: 5.07425, Camera Position: (-102.94, 1.72, -107.48), Camera Rotation: (4.27, 344.34, 357.64), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 1.008643, Drone Position: (-352.24, 45.00, -107.38), Speed: 5.143219, Camera Position: (-102.93, 1.72, -107.48), Camera Rotation: (4.29, 344.69, 357.64), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 1.022572, Drone Position: (-352.17, 45.00, -107.38), Speed: 5.212863, Camera Position: (-102.93, 1.72, -107.48), Camera Rotation: (4.31, 345.01, 357.61), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 1.03667, Drone Position: (-352.09, 45.00, -107.38), Speed: 5.283354, Camera Position: (-102.93, 1.72, -107.48), Camera Rotation: (4.32, 345.31, 357.58), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 1.050319, Drone Position: (-352.02, 45.00, -107.38), Speed: 5.351597, Camera Position: (-102.93, 1.72, -107.48), Camera Rotation: (4.33, 345.56, 357.55), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 1.064335, Drone Position: (-351.94, 45.00, -107.38), Speed: 5.421678, Camera Position: (-102.93, 1.72, -107.48), Camera Rotation: (4.35, 345.82, 357.53), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 1.078106, Drone Position: (-351.87, 45.00, -107.38), Speed: 5.49053, Camera Position: (-102.93, 1.72, -107.48), Camera Rotation: (4.33, 346.10, 357.51), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 1.092254, Drone Position: (-351.79, 45.00, -107.38), Speed: 5.561273, Camera Position: (-102.93, 1.72, -107.48), Camera Rotation: (4.30, 346.35, 357.51), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 1.106168, Drone Position: (-351.71, 45.00, -107.38), Speed: 5.630842, Camera Position: (-102.93, 1.72, -107.48), Camera Rotation: (4.29, 346.59, 357.50), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 1.120316, Drone Position: (-351.63, 45.00, -107.38), Speed: 5.701584, Camera Position: (-102.93, 1.72, -107.48), Camera Rotation: (4.32, 346.79, 357.52), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 1.133895, Drone Position: (-351.55, 45.00, -107.38), Speed: 5.769479, Camera Position: (-102.93, 1.72, -107.48), Camera Rotation: (4.37, 346.95, 357.49), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 1.147995, Drone Position: (-351.47, 45.00, -107.38), Speed: 5.839978, Camera Position: (-102.93, 1.72, -107.48), Camera Rotation: (4.42, 347.09, 357.44), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 1.161829, Drone Position: (-351.39, 45.00, -107.38), Speed: 5.909148, Camera Position: (-102.93, 1.72, -107.47), Camera Rotation: (4.50, 347.25, 357.41), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 1.175673, Drone Position: (-351.30, 45.00, -107.38), Speed: 5.978367, Camera Position: (-102.93, 1.72, -107.47), Camera Rotation: (4.55, 347.39, 357.42), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 1.19041, Drone Position: (-351.21, 45.00, -107.38), Speed: 6.052055, Camera Position: (-102.93, 1.72, -107.47), Camera Rotation: (4.59, 347.51, 357.39), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 1.203976, Drone Position: (-351.13, 45.00, -107.38), Speed: 6.119884, Camera Position: (-102.93, 1.72, -107.47), Camera Rotation: (4.59, 347.58, 357.33), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 1.217351, Drone Position: (-351.05, 45.00, -107.38), Speed: 6.186759, Camera Position: (-102.93, 1.72, -107.47), Camera Rotation: (4.54, 347.60, 357.34), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 1.231398, Drone Position: (-350.96, 45.00, -107.38), Speed: 6.25699, Camera Position: (-102.93, 1.72, -107.47), Camera Rotation: (4.55, 347.59, 357.33), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 1.245471, Drone Position: (-350.87, 45.00, -107.38), Speed: 6.327356, Camera Position: (-102.93, 1.72, -107.47), Camera Rotation: (4.58, 347.56, 357.25), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 1.259728, Drone Position: (-350.78, 45.00, -107.38), Speed: 6.39864, Camera Position: (-102.93, 1.72, -107.47), Camera Rotation: (4.62, 347.52, 357.22), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 1.273583, Drone Position: (-350.69, 45.00, -107.38), Speed: 6.467916, Camera Position: (-102.93, 1.72, -107.47), Camera Rotation: (4.63, 347.46, 357.23), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 1.287549, Drone Position: (-350.60, 45.00, -107.38), Speed: 6.537745, Camera Position: (-102.93, 1.72, -107.47), Camera Rotation: (4.61, 347.39, 357.24), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 1.301418, Drone Position: (-350.51, 45.00, -107.38), Speed: 6.607092, Camera Position: (-102.93, 1.72, -107.47), Camera Rotation: (4.64, 347.27, 357.24), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 1.315191, Drone Position: (-350.42, 45.00, -107.38), Speed: 6.675956, Camera Position: (-102.93, 1.72, -107.47), Camera Rotation: (4.78, 347.14, 357.25), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 1.32924, Drone Position: (-350.32, 45.00, -107.38), Speed: 6.746201, Camera Position: (-102.93, 1.72, -107.47), Camera Rotation: (4.81, 347.01, 357.26), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 1.343488, Drone Position: (-350.22, 45.00, -107.38), Speed: 6.817442, Camera Position: (-102.93, 1.72, -107.47), Camera Rotation: (4.77, 346.87, 357.25), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 1.35703, Drone Position: (-350.13, 45.00, -107.38), Speed: 6.88515, Camera Position: (-102.93, 1.72, -107.47), Camera Rotation: (4.72, 346.68, 357.21), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 1.371528, Drone Position: (-350.03, 45.00, -107.38), Speed: 6.957641, Camera Position: (-102.93, 1.72, -107.47), Camera Rotation: (4.66, 346.49, 357.18), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 1.38531, Drone Position: (-349.93, 45.00, -107.38), Speed: 7.026551, Camera Position: (-102.93, 1.72, -107.47), Camera Rotation: (4.59, 346.29, 357.18), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 1.399546, Drone Position: (-349.83, 45.00, -107.38), Speed: 7.097731, Camera Position: (-102.93, 1.72, -107.47), Camera Rotation: (4.52, 346.10, 357.19), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 1.413367, Drone Position: (-349.73, 45.00, -107.38), Speed: 7.166836, Camera Position: (-102.93, 1.72, -107.47), Camera Rotation: (4.46, 345.93, 357.21), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 1.427383, Drone Position: (-349.63, 45.00, -107.38), Speed: 7.236917, Camera Position: (-102.93, 1.72, -107.47), Camera Rotation: (4.43, 345.75, 357.21), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 1.441436, Drone Position: (-349.53, 45.00, -107.38), Speed: 7.307182, Camera Position: (-102.94, 1.72, -107.47), Camera Rotation: (4.42, 345.55, 357.24), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 1.455463, Drone Position: (-349.43, 45.00, -107.38), Speed: 7.377315, Camera Position: (-102.94, 1.72, -107.47), Camera Rotation: (4.44, 345.37, 357.27), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 1.469633, Drone Position: (-349.32, 45.00, -107.38), Speed: 7.448166, Camera Position: (-102.94, 1.72, -107.47), Camera Rotation: (4.40, 345.18, 357.29), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 1.483601, Drone Position: (-349.22, 45.00, -107.38), Speed: 7.518006, Camera Position: (-102.94, 1.72, -107.48), Camera Rotation: (4.31, 344.94, 357.30), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 1.497965, Drone Position: (-349.11, 45.00, -107.38), Speed: 7.589825, Camera Position: (-102.94, 1.72, -107.48), Camera Rotation: (4.23, 344.66, 357.34), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 1.511464, Drone Position: (-349.00, 45.00, -107.38), Speed: 7.657321, Camera Position: (-102.94, 1.72, -107.48), Camera Rotation: (4.18, 344.34, 357.37), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 1.525619, Drone Position: (-348.89, 45.00, -107.38), Speed: 7.728095, Camera Position: (-102.94, 1.72, -107.48), Camera Rotation: (4.14, 344.01, 357.38), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 1.539379, Drone Position: (-348.79, 45.00, -107.38), Speed: 7.796896, Camera Position: (-102.94, 1.72, -107.48), Camera Rotation: (4.04, 343.64, 357.38), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 1.553084, Drone Position: (-348.68, 45.00, -107.38), Speed: 7.865423, Camera Position: (-102.94, 1.72, -107.48), Camera Rotation: (3.92, 343.25, 357.36), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 1.567369, Drone Position: (-348.57, 45.00, -107.38), Speed: 7.936846, Camera Position: (-102.94, 1.72, -107.48), Camera Rotation: (3.82, 342.84, 357.33), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
ID: 1, Timestamp: 1.581139, Drone Position: (-348.45, 45.00, -107.38), Speed: 8.005695, Camera Position: (-102.94, 1.72, -107.48), Camera Rotation: (3.73, 342.39, 357.31), Slider Value: 49, Phase: MoveToInitial, Scenario: 1
