ID: 1, Timestamp: 414.6813, Drone Position: (-355.24, 45.00, -107.38), Speed: 0.141638, Camera Position: (-102.90, 1.72, -107.53), Camera Rotation: (2.24, 269.51, 359.74), Slider Value: 51, Phase: MoveToInitial, Scenario: 3
ID: 1, Timestamp: 414.6969, Drone Position: (-355.23, 45.00, -107.38), Speed: 0.2193055, Camera Position: (-102.90, 1.72, -107.53), Camera Rotation: (2.24, 269.55, 359.75), Slider Value: 51, Phase: MoveToInitial, Scenario: 3
ID: 1, Timestamp: 414.7101, Drone Position: (-355.23, 45.00, -107.38), Speed: 0.285287, Camera Position: (-102.90, 1.72, -107.53), Camera Rotation: (2.23, 269.57, 359.76), Slider Value: 51, Phase: MoveToInitial, Scenario: 3
ID: 1, Timestamp: 414.7237, Drone Position: (-355.22, 45.00, -107.38), Speed: 0.353594, Camera Position: (-102.90, 1.72, -107.53), Camera Rotation: (2.22, 269.87, 359.77), Slider Value: 51, Phase: MoveToInitial, Scenario: 3
ID: 1, Timestamp: 414.7371, Drone Position: (-355.22, 45.00, -107.38), Speed: 0.4204425, Camera Position: (-102.90, 1.72, -107.53), Camera Rotation: (2.25, 269.61, 359.76), Slider Value: 51, Phase: MoveToInitial, Scenario: 3
ID: 1, Timestamp: 414.7507, Drone Position: (-355.21, 45.00, -107.38), Speed: 0.488732, Camera Position: (-102.90, 1.72, -107.53), Camera Rotation: (2.26, 269.62, 359.76), Slider Value: 51, Phase: MoveToInitial, Scenario: 3
ID: 1, Timestamp: 414.7644, Drone Position: (-355.20, 45.00, -107.38), Speed: 0.5570595, Camera Position: (-102.90, 1.72, -107.53), Camera Rotation: (2.23, 269.63, 359.75), Slider Value: 51, Phase: MoveToInitial, Scenario: 3
ID: 1, Timestamp: 414.7784, Drone Position: (-355.20, 45.00, -107.38), Speed: 0.626798, Camera Position: (-102.90, 1.72, -107.53), Camera Rotation: (2.21, 269.63, 359.75), Slider Value: 51, Phase: MoveToInitial, Scenario: 3
ID: 1, Timestamp: 414.7929, Drone Position: (-355.19, 45.00, -107.38), Speed: 0.699528, Camera Position: (-102.90, 1.72, -107.53), Camera Rotation: (2.19, 269.62, 359.76), Slider Value: 51, Phase: MoveToInitial, Scenario: 3
ID: 1, Timestamp: 414.8069, Drone Position: (-355.17, 45.00, -107.38), Speed: 0.7697306, Camera Position: (-102.90, 1.72, -107.53), Camera Rotation: (2.19, 269.60, 359.78), Slider Value: 51, Phase: MoveToInitial, Scenario: 3
ID: 1, Timestamp: 414.8197, Drone Position: (-355.16, 45.00, -107.38), Speed: 0.8335391, Camera Position: (-102.90, 1.72, -107.53), Camera Rotation: (2.20, 269.59, 359.80), Slider Value: 51, Phase: MoveToInitial, Scenario: 3
ID: 1, Timestamp: 414.8336, Drone Position: (-355.15, 45.00, -107.38), Speed: 0.9028881, Camera Position: (-102.90, 1.72, -107.53), Camera Rotation: (2.20, 269.59, 359.81), Slider Value: 51, Phase: MoveToInitial, Scenario: 3
ID: 1, Timestamp: 414.8474, Drone Position: (-355.14, 45.00, -107.38), Speed: 0.9718615, Camera Position: (-102.90, 1.72, -107.53), Camera Rotation: (2.20, 269.59, 359.82), Slider Value: 51, Phase: MoveToInitial, Scenario: 3
ID: 1, Timestamp: 414.8612, Drone Position: (-355.12, 45.00, -107.38), Speed: 1.041238, Camera Position: (-102.90, 1.72, -107.53), Camera Rotation: (2.19, 269.58, 359.83), Slider Value: 51, Phase: MoveToInitial, Scenario: 3
ID: 1, Timestamp: 414.8752, Drone Position: (-355.11, 45.00, -107.38), Speed: 1.111194, Camera Position: (-102.90, 1.72, -107.53), Camera Rotation: (2.17, 269.57, 359.84), Slider Value: 51, Phase: MoveToInitial, Scenario: 3
ID: 1, Timestamp: 414.8894, Drone Position: (-355.09, 45.00, -107.38), Speed: 1.1821, Camera Position: (-102.90, 1.72, -107.53), Camera Rotation: (2.17, 269.56, 359.85), Slider Value: 51, Phase: MoveToInitial, Scenario: 3
ID: 1, Timestamp: 414.9032, Drone Position: (-355.07, 45.00, -107.38), Speed: 1.250776, Camera Position: (-102.90, 1.72, -107.53), Camera Rotation: (2.18, 269.55, 359.85), Slider Value: 51, Phase: MoveToInitial, Scenario: 3
ID: 1, Timestamp: 414.9172, Drone Position: (-355.06, 45.00, -107.38), Speed: 1.320878, Camera Position: (-102.90, 1.72, -107.53), Camera Rotation: (2.20, 269.54, 359.86), Slider Value: 51, Phase: MoveToInitial, Scenario: 3
ID: 1, Timestamp: 414.9309, Drone Position: (-355.04, 45.00, -107.38), Speed: 1.389679, Camera Position: (-102.90, 1.72, -107.53), Camera Rotation: (2.23, 269.53, 359.87), Slider Value: 51, Phase: MoveToInitial, Scenario: 3
ID: 1, Timestamp: 414.9448, Drone Position: (-355.02, 45.00, -107.38), Speed: 1.458955, Camera Position: (-102.90, 1.72, -107.53), Camera Rotation: (2.27, 269.51, 359.87), Slider Value: 51, Phase: MoveToInitial, Scenario: 3
ID: 1, Timestamp: 414.9586, Drone Position: (-354.99, 45.00, -107.38), Speed: 1.528075, Camera Position: (-102.90, 1.72, -107.53), Camera Rotation: (2.30, 269.51, 359.87), Slider Value: 51, Phase: MoveToInitial, Scenario: 3
ID: 1, Timestamp: 414.9727, Drone Position: (-354.97, 45.00, -107.38), Speed: 1.598539, Camera Position: (-102.90, 1.72, -107.53), Camera Rotation: (2.34, 269.51, 359.86), Slider Value: 51, Phase: MoveToInitial, Scenario: 3
ID: 1, Timestamp: 414.9868, Drone Position: (-354.95, 45.00, -107.38), Speed: 1.669033, Camera Position: (-102.90, 1.72, -107.53), Camera Rotation: (2.37, 269.49, 359.85), Slider Value: 51, Phase: MoveToInitial, Scenario: 3
ID: 1, Timestamp: 415.0007, Drone Position: (-354.92, 45.00, -107.38), Speed: 1.738432, Camera Position: (-102.90, 1.72, -107.53), Camera Rotation: (2.40, 269.49, 359.85), Slider Value: 51, Phase: MoveToInitial, Scenario: 3
ID: 1, Timestamp: 415.0146, Drone Position: (-354.90, 45.00, -107.38), Speed: 1.807983, Camera Position: (-102.90, 1.72, -107.53), Camera Rotation: (2.42, 269.49, 359.85), Slider Value: 51, Phase: MoveToInitial, Scenario: 3
ID: 1, Timestamp: 415.0285, Drone Position: (-354.87, 45.00, -107.38), Speed: 1.877405, Camera Position: (-102.90, 1.72, -107.53), Camera Rotation: (2.44, 269.50, 359.84), Slider Value: 51, Phase: MoveToInitial, Scenario: 3
ID: 1, Timestamp: 415.0423, Drone Position: (-354.85, 45.00, -107.38), Speed: 1.946393, Camera Position: (-102.90, 1.72, -107.53), Camera Rotation: (2.46, 269.50, 359.83), Slider Value: 51, Phase: MoveToInitial, Scenario: 3
ID: 1, Timestamp: 415.0562, Drone Position: (-354.82, 45.00, -107.38), Speed: 2.015683, Camera Position: (-102.91, 1.72, -107.53), Camera Rotation: (2.47, 269.50, 359.83), Slider Value: 51, Phase: MoveToInitial, Scenario: 3
ID: 1, Timestamp: 415.0698, Drone Position: (-354.79, 45.00, -107.38), Speed: 2.083932, Camera Position: (-102.91, 1.72, -107.53), Camera Rotation: (2.48, 269.49, 359.83), Slider Value: 51, Phase: MoveToInitial, Scenario: 3
ID: 1, Timestamp: 415.0841, Drone Position: (-354.76, 45.00, -107.38), Speed: 2.155721, Camera Position: (-102.91, 1.72, -107.53), Camera Rotation: (2.50, 269.49, 359.84), Slider Value: 51, Phase: MoveToInitial, Scenario: 3
ID: 1, Timestamp: 415.0983, Drone Position: (-354.73, 45.00, -107.38), Speed: 2.226504, Camera Position: (-102.91, 1.72, -107.53), Camera Rotation: (2.52, 269.49, 359.84), Slider Value: 51, Phase: MoveToInitial, Scenario: 3
ID: 1, Timestamp: 415.1123, Drone Position: (-354.70, 45.00, -107.38), Speed: 2.296604, Camera Position: (-102.91, 1.72, -107.53), Camera Rotation: (2.54, 269.50, 359.83), Slider Value: 51, Phase: MoveToInitial, Scenario: 3
ID: 1, Timestamp: 415.1257, Drone Position: (-354.66, 45.00, -107.38), Speed: 2.363493, Camera Position: (-102.91, 1.72, -107.53), Camera Rotation: (2.56, 269.49, 359.83), Slider Value: 51, Phase: MoveToInitial, Scenario: 3
ID: 1, Timestamp: 415.1396, Drone Position: (-354.63, 45.00, -107.38), Speed: 2.43323, Camera Position: (-102.91, 1.72, -107.53), Camera Rotation: (2.56, 269.49, 359.82), Slider Value: 51, Phase: MoveToInitial, Scenario: 3
ID: 1, Timestamp: 415.1537, Drone Position: (-354.59, 45.00, -107.38), Speed: 2.503582, Camera Position: (-102.91, 1.72, -107.53), Camera Rotation: (2.57, 269.49, 359.83), Slider Value: 51, Phase: MoveToInitial, Scenario: 3
ID: 1, Timestamp: 415.1674, Drone Position: (-354.56, 45.00, -107.38), Speed: 2.571922, Camera Position: (-102.91, 1.72, -107.53), Camera Rotation: (2.56, 269.48, 359.83), Slider Value: 51, Phase: MoveToInitial, Scenario: 3
ID: 1, Timestamp: 415.1813, Drone Position: (-354.52, 45.00, -107.38), Speed: 2.641657, Camera Position: (-102.91, 1.72, -107.53), Camera Rotation: (2.56, 269.46, 359.83), Slider Value: 51, Phase: MoveToInitial, Scenario: 3
ID: 1, Timestamp: 415.1953, Drone Position: (-354.49, 45.00, -107.38), Speed: 2.711349, Camera Position: (-102.91, 1.72, -107.53), Camera Rotation: (2.54, 269.45, 359.85), Slider Value: 51, Phase: MoveToInitial, Scenario: 3
ID: 1, Timestamp: 415.2095, Drone Position: (-354.45, 45.00, -107.38), Speed: 2.782442, Camera Position: (-102.91, 1.72, -107.53), Camera Rotation: (2.52, 269.44, 359.86), Slider Value: 51, Phase: MoveToInitial, Scenario: 3
ID: 1, Timestamp: 415.2231, Drone Position: (-354.41, 45.00, -107.38), Speed: 2.85059, Camera Position: (-102.91, 1.72, -107.53), Camera Rotation: (2.51, 269.43, 359.85), Slider Value: 51, Phase: MoveToInitial, Scenario: 3
ID: 1, Timestamp: 415.2371, Drone Position: (-354.37, 45.00, -107.38), Speed: 2.920522, Camera Position: (-102.91, 1.72, -107.53), Camera Rotation: (2.49, 269.42, 359.82), Slider Value: 51, Phase: MoveToInitial, Scenario: 3
ID: 1, Timestamp: 415.2511, Drone Position: (-354.32, 45.00, -107.38), Speed: 2.990458, Camera Position: (-102.91, 1.72, -107.53), Camera Rotation: (2.47, 269.41, 359.81), Slider Value: 51, Phase: MoveToInitial, Scenario: 3
